SampleName,StartDate,EndDate
TEM Primary Effluent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,Total Suspended Solids,483,483,,mg/L
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,TSS - Change in Wt,3.45,3.45,,%
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,Volatile Suspended Solids,470,470,,mg/L
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,Biochemical Oxygen Demand,726,726,,mg/L
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,pH,6.27,6.27,,pH Units
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,pH,6.71,6.71,,pH Units
ST24AUG17-02-021 ,TEM Primary Effluent (08-16-2024),8/16/2024,Soluble BOD,439,439,,mg/L
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,% Volatile Suspended Solids,86,86,,%
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,Total Suspended Solids,620,620,,mg/L
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,TSS - Change in Wt,1.29,1.29,,%
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,Volatile Suspended Solids,532,532,,mg/L
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,Biochemical Oxygen Demand,686,686,,mg/L
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,pH,6.47,6.47,,pH Units
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,pH,6.77,6.77,,pH Units
ST24AUG18-02-021 ,TEM Primary Effluent (08-17-2024),8/17/2024,Soluble BOD,470,470,,mg/L
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,Biochemical Oxygen Demand,501,501,,mg/L
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,pH,6.67,6.67,,pH Units
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,% Volatile Suspended Solids,90,90,,%
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,Total Suspended Solids,447,447,,mg/L
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,TSS - Change in Wt,0.00,0,,%
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,Volatile Suspended Solids,403,403,,mg/L
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,pH,7.11,7.11,,pH Units
ST24AUG19-01-022 ,TEM Primary Effluent (08-18-2024),8/18/2024,Soluble BOD,290,290,,mg/L
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,Biochemical Oxygen Demand,647,647,,mg/L
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,pH,6.50,6.50,,pH Units
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,% Volatile Suspended Solids,91,91,,%
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,Total Suspended Solids,540,540,,mg/L
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,TSS - Change in Wt,0.00,0,,%
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,Volatile Suspended Solids,490,490,,mg/L
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,pH,6.81,6.81,,pH Units
ST24AUG20-01-022 ,TEM Primary Effluent (08-19-2024),8/19/2024,Soluble BOD,418,418,,mg/L
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,% Volatile Suspended Solids,86,86,,%
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,Total Suspended Solids,645,645,,mg/L
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,TSS - Change in Wt,0.78,0.78,,%
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,Volatile Suspended Solids,555,555,,mg/L
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,Biochemical Oxygen Demand,667,667,,mg/L
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,pH,6.39,6.39,,pH Units
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,pH,6.83,6.83,,pH Units
ST24AUG21-02-022 ,TEM Primary Effluent (08-20-2024),8/20/2024,Soluble BOD,365,365,,mg/L
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,% Volatile Suspended Solids,87,87,,%
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,Total Suspended Solids,563,563,,mg/L
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,TSS - Change in Wt,1.33,1.33,,%
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,Volatile Suspended Solids,488,488,,mg/L
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,Biochemical Oxygen Demand,678,678,,mg/L
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,pH,6.55,6.55,,pH Units
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,pH,6.95,6.95,,pH Units
ST24AUG22-01-022 ,TEM Primary Effluent (08-21-2024),8/21/2024,Soluble BOD,447,447,,mg/L
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,Biochemical Oxygen Demand,703,703,,mg/L
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,pH,6.52,6.52,,pH Units
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,% Volatile Suspended Solids,91,91,,%
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,Total Suspended Solids,727,727,,mg/L
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,TSS - Change in Wt,0.92,0.92,,%
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,Volatile Suspended Solids,660,660,,mg/L
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,pH,6.87,6.87,,pH Units
ST24AUG23-01-022 ,TEM Primary Effluent (08-22-2024),8/22/2024,Soluble BOD,378,378,,mg/L
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,% Volatile Suspended Solids,81,81,,%
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,Total Suspended Solids,720,720,,mg/L
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,TSS - Change in Wt,0.93,0.93,,%
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,Volatile Suspended Solids,587,587,,mg/L
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,Biochemical Oxygen Demand,749,749,,mg/L
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,pH,6.28,6.28,,pH Units
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,pH,6.68,6.68,,pH Units
ST24AUG24-02-021 ,TEM Primary Effluent (08-23-2024),8/23/2024,Soluble BOD,450,450,,mg/L
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,% Volatile Suspended Solids,82,82,,%
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,Total Suspended Solids,740,740,,mg/L
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,TSS - Change in Wt,0.90,0.90,,%
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,Volatile Suspended Solids,603,603,,mg/L
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,Biochemical Oxygen Demand,670,670,,mg/L
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,pH,6.77,6.77,,pH Units
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,pH,6.82,6.82,,pH Units
ST24AUG25-02-021 ,TEM Primary Effluent (08-24-2024),8/24/2024,Soluble BOD,436,436,,mg/L
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,Biochemical Oxygen Demand,679,679,,mg/L
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,pH,6.58,6.58,,pH Units
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,% Volatile Suspended Solids,89,89,,%
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,Total Suspended Solids,693,693,,mg/L
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,TSS - Change in Wt,0.96,0.96,,%
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,Volatile Suspended Solids,617,617,,mg/L
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,pH,6.92,6.92,,pH Units
ST24AUG26-01-022 ,TEM Primary Effluent (08-25-2024),8/25/2024,Soluble BOD,444,444,,mg/L
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,Biochemical Oxygen Demand,688,688,,mg/L
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,pH,6.21,6.21,,pH Units
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,% Volatile Suspended Solids,88,88,,%
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,Total Suspended Solids,450,450,,mg/L
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,TSS - Change in Wt,1.11,1.11,,%
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,Volatile Suspended Solids,395,395,,mg/L
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,pH,6.69,6.69,,pH Units
ST24AUG27-01-022 ,TEM Primary Effluent (08-26-2024),8/26/2024,Soluble BOD,339,339,,mg/L
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,% Volatile Suspended Solids,88,88,,%
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,Total Suspended Solids,650,650,,mg/L
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,TSS - Change in Wt,1.54,1.54,,%
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,Volatile Suspended Solids,570,570,,mg/L
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,Biochemical Oxygen Demand,634,634,,mg/L
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,pH,6.46,6.46,,pH Units
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,pH,6.87,6.87,,pH Units
ST24AUG28-01-022 ,TEM Primary Effluent (08-27-2024),8/27/2024,Soluble BOD,392,392,,mg/L
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,% Volatile Suspended Solids,97,97,,%
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,Total Suspended Solids,697,697,,mg/L
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,TSS - Change in Wt,0.48,0.48,,%
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,Volatile Suspended Solids,677,677,,mg/L
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,Biochemical Oxygen Demand,719,719,,mg/L
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,pH,6.29,6.29,,pH Units
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,pH,6.72,6.72,,pH Units
ST24AUG29-01-022 ,TEM Primary Effluent (08-28-2024),8/28/2024,Soluble BOD,494,494,,mg/L
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,Biochemical Oxygen Demand,643,643,,mg/L
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,pH,6.46,6.46,,pH Units
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,% Volatile Suspended Solids,84,84,,%
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,Total Suspended Solids,527,527,,mg/L
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,TSS - Change in Wt,2.53,2.53,,%
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,Volatile Suspended Solids,443,443,,mg/L
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,pH,6.89,6.89,,pH Units
ST24AUG30-01-022 ,TEM Primary Effluent (08-29-2024),8/29/2024,Soluble BOD,394,394,,mg/L
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,% Volatile Suspended Solids,89,89,,%
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,Total Suspended Solids,613,613,,mg/L
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,TSS - Change in Wt,1.09,1.09,,%
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,Volatile Suspended Solids,547,547,,mg/L
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,Biochemical Oxygen Demand,577,577,,mg/L
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,pH,6.75,6.75,,pH Units
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,pH,7.16,7.16,,pH Units
ST24AUG31-02-021 ,TEM Primary Effluent (08-30-2024),8/30/2024,Soluble BOD,255,255,,mg/L
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,Total Suspended Solids,615,615,,mg/L
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,TSS - Change in Wt,2.44,2.44,,%
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,Volatile Suspended Solids,503,503,,mg/L
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,Biochemical Oxygen Demand,608,608,,mg/L
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,pH,6.69,6.69,,pH Units
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,pH,7.02,7.02,,pH Units
ST24SEP01-08-021 ,TEM Primary Effluent (08-31-2024),8/31/2024,Soluble BOD,260,260,,mg/L
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,Biochemical Oxygen Demand,478,478,,mg/L
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,pH,6.77,6.77,,pH Units
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,% Volatile Suspended Solids,81,81,,%
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,Total Suspended Solids,596,596,,mg/L
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,TSS - Change in Wt,0.67,0.67,,%
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,Volatile Suspended Solids,480,480,,mg/L
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,pH,7.03,7.03,,pH Units
ST24SEP02-01-022 ,TEM Primary Effluent (09-01-2024),9/1/2024,Soluble BOD,293,293,,mg/L
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,Biochemical Oxygen Demand,435,435,,mg/L
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,pH,6.75,6.75,,pH Units
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,% Volatile Suspended Solids,81,81,,%
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,Total Suspended Solids,620,620,,mg/L
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,TSS - Change in Wt,2.58,2.58,,%
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,Volatile Suspended Solids,502,502,,mg/L
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,pH,7.04,7.04,,pH Units
ST24SEP03-01-022 ,TEM Primary Effluent (09-02-2024),9/2/2024,Soluble BOD,349,349,,mg/L
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,% Volatile Suspended Solids,78,78,,%
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,Total Suspended Solids,880,880,,mg/L
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,TSS - Change in Wt,1.52,1.52,,%
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,Volatile Suspended Solids,687,687,,mg/L
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,Biochemical Oxygen Demand,644,644,,mg/L
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,pH,6.48,6.48,,pH Units
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,pH,6.92,6.92,,pH Units
ST24SEP04-01-022 ,TEM Primary Effluent (09-03-2024),9/3/2024,Soluble BOD,335,335,,mg/L
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,Total Suspended Solids,790,790,,mg/L
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,TSS - Change in Wt,0.42,0.42,,%
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,Volatile Suspended Solids,650,650,,mg/L
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,Biochemical Oxygen Demand,748,748,,mg/L
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,pH,6.45,6.45,,pH Units
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,pH,6.75,6.75,,pH Units
ST24SEP05-01-022,TEM Primary Effluent (09-04-2024),9/4/2024,Soluble BOD,457,457,,mg/L
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,Biochemical Oxygen Demand,824,824,,mg/L
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,pH,6.30,6.30,,pH Units
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,% Volatile Suspended Solids,81,81,,%
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,Total Suspended Solids,1200,1200,,mg/L
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,TSS - Change in Wt,3.33,3.33,,%
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,Volatile Suspended Solids,973,973,,mg/L
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,pH,6.94,6.94,,pH Units
ST24SEP06-01-022 ,TEM Primary Effluent (09-05-2024),9/5/2024,Soluble BOD,370,370,,mg/L
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,% Volatile Suspended Solids,99,99,,%
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,Total Suspended Solids,975,975,,mg/L
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,TSS - Change in Wt,0.51,0.51,,%
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,Volatile Suspended Solids,970,970,,mg/L
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,Biochemical Oxygen Demand,787,787,,mg/L
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,pH,6.35,6.35,,pH Units
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,pH,6.75,6.75,,pH Units
ST24SEP07-02-021 ,TEM Primary Effluent (09-06-2024),9/6/2024,Soluble BOD,424,424,,mg/L
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,Total Suspended Solids,965,965,,mg/L
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,TSS - Change in Wt,1.55,1.55,,%
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,Volatile Suspended Solids,820,820,,mg/L
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,Biochemical Oxygen Demand,731,731,,mg/L
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,pH,6.43,6.43,,pH Units
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,pH,6.71,6.71,,pH Units
ST24SEP08-02-021 ,TEM Primary Effluent (09-07-2024),9/7/2024,Soluble BOD,368,368,,mg/L
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,Biochemical Oxygen Demand,909,909,,mg/L
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,pH,6.41,6.41,,pH Units
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,Total Suspended Solids,1114,1114,,mg/L
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,Volatile Suspended Solids,914,914,,mg/L
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,pH,6.65,6.65,,pH Units
ST24SEP09-01-022 ,TEM Primary Effluent (09-08-2024),9/8/2024,Soluble BOD,557,557,,mg/L
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,Biochemical Oxygen Demand,845,845,,mg/L
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,pH,6.37,6.37,,pH Units
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,Total Suspended Solids,1095,1095,,mg/L
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,TSS - Change in Wt,2.28,2.28,,%
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,Volatile Suspended Solids,895,895,,mg/L
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,pH,6.78,6.78,,pH Units
ST24SEP10-01-022 ,TEM Primary Effluent (09-09-2024),9/9/2024,Soluble BOD,354,354,,mg/L
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,% Volatile Suspended Solids,79,79,,%
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,Total Suspended Solids,920,920,,mg/L
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,TSS - Change in Wt,2.17,2.17,,%
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,Volatile Suspended Solids,725,725,,mg/L
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,Biochemical Oxygen Demand,555,555,,mg/L
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,pH,6.24,6.24,,pH Units
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,pH,6.71,6.71,,pH Units
ST24SEP11-01-022 ,TEM Primary Effluent (09-10-2024),9/10/2024,Soluble BOD,392,392,,mg/L
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,Total Suspended Solids,635,635,,mg/L
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,TSS - Change in Wt,0.79,0.79,,%
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,Volatile Suspended Solids,520,520,,mg/L
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,Biochemical Oxygen Demand,736,736,,mg/L
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,pH,6.02,6.02,,pH Units
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,pH,6.30,6.30,,pH Units
ST24SEP12-01-022 ,TEM Primary Effluent (09-11-2024),9/11/2024,Soluble BOD,392,392,,mg/L
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,Biochemical Oxygen Demand,892,892,,mg/L
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,pH,6.01,6.01,,pH Units
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,% Volatile Suspended Solids,84,84,,%
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,Total Suspended Solids,697,697,,mg/L
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,TSS - Change in Wt,1.44,1.44,,%
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,Volatile Suspended Solids,583,583,,mg/L
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,pH,6.25,6.25,,pH Units
ST24SEP13-01-022 ,TEM Primary Effluent (09-12-2024),9/12/2024,Soluble BOD,539,539,,mg/L
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,% Volatile Suspended Solids,65,65,,%
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,Total Suspended Solids,280,280,,mg/L
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,Volatile Suspended Solids,181,181,,mg/L
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,Biochemical Oxygen Demand,265,265,,mg/L
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,pH,6.30,6.30,,pH Units
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,pH,6.41,6.41,,pH Units
ST24SEP14-02-021 ,TEM Primary Effluent (09-13-2024),9/13/2024,Soluble BOD,181,181,,mg/L
ST24SEP15-02-021 ,TEM Primary Effluent (09-14-2024),9/14/2024,% Volatile Suspended Solids,72,72,,%
ST24SEP15-02-021 ,TEM Primary Effluent (09-14-2024),9/14/2024,Total Suspended Solids,274,274,,mg/L
ST24SEP15-02-021 ,TEM Primary Effluent (09-14-2024),9/14/2024,TSS - Change in Wt,3.13,3.13,,%
ST24SEP15-02-021 ,TEM Primary Effluent (09-14-2024),9/14/2024,Volatile Suspended Solids,199,199,,mg/L
