SampleName,StartDate,EndDate
TEM Primary Influent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24AUG10-02-017 ,TEM Primary Influent (08-09-2024),8/9/2024,Total Suspended Solids,506,506,,mg/L
ST24AUG10-02-017 ,TEM Primary Influent (08-09-2024),8/9/2024,TSS - Change in Wt,1.19,1.19,,%
ST24AUG11-02-017 ,TEM Primary Influent (08-10-2024),8/10/2024,Total Suspended Solids,556,556,,mg/L
ST24AUG11-02-017 ,TEM Primary Influent (08-10-2024),8/10/2024,TSS - Change in Wt,0.72,0.72,,%
ST24AUG12-01-017 ,TEM Primary Influent (08-11-2024),8/11/2024,Total Suspended Solids,453,453,,mg/L
ST24AUG12-01-017 ,TEM Primary Influent (08-11-2024),8/11/2024,TSS - Change in Wt,2.94,2.94,,%
ST24AUG12-01-017 ,TEM Primary Influent (08-11-2024),8/11/2024,Biochemical Oxygen Demand,680,680,,mg/L
ST24AUG12-01-017 ,TEM Primary Influent (08-11-2024),8/11/2024,pH,6.44,6.44,,pH Units
ST24AUG13-01-017 ,TEM Primary Influent (08-12-2024),8/12/2024,Total Suspended Solids,540,540,,mg/L
ST24AUG13-01-017 ,TEM Primary Influent (08-12-2024),8/12/2024,TSS - Change in Wt,1.85,1.85,,%
ST24AUG13-01-017 ,TEM Primary Influent (08-12-2024),8/12/2024,Biochemical Oxygen Demand,658,658,,mg/L
ST24AUG13-01-017 ,TEM Primary Influent (08-12-2024),8/12/2024,pH,6.47,6.47,,pH Units
ST24AUG14-01-017 ,TEM Primary Influent (08-13-2024),8/13/2024,Total Suspended Solids,564,564,,mg/L
ST24AUG14-01-017 ,TEM Primary Influent (08-13-2024),8/13/2024,TSS - Change in Wt,0.00,0,,%
ST24AUG14-01-017 ,TEM Primary Influent (08-13-2024),8/13/2024,Biochemical Oxygen Demand,641,641,,mg/L
ST24AUG14-01-017 ,TEM Primary Influent (08-13-2024),8/13/2024,pH,6.53,6.53,,pH Units
ST24AUG15-01-017 ,TEM Primary Influent (08-14-2024),8/14/2024,Total Suspended Solids,575,575,,mg/L
ST24AUG15-01-017 ,TEM Primary Influent (08-14-2024),8/14/2024,TSS - Change in Wt,2.61,2.61,,%
ST24AUG15-01-017 ,TEM Primary Influent (08-14-2024),8/14/2024,Biochemical Oxygen Demand,551,551,,mg/L
ST24AUG15-01-017 ,TEM Primary Influent (08-14-2024),8/14/2024,pH,6.51,6.51,,pH Units
ST24AUG16-01-017 ,TEM Primary Influent (08-15-2024),8/15/2024,Total Suspended Solids,663,663,,mg/L
ST24AUG16-01-017 ,TEM Primary Influent (08-15-2024),8/15/2024,TSS - Change in Wt,1.51,1.51,,%
ST24AUG16-01-017 ,TEM Primary Influent (08-15-2024),8/15/2024,Biochemical Oxygen Demand,857,857,,mg/L
ST24AUG16-01-017 ,TEM Primary Influent (08-15-2024),8/15/2024,pH,6.80,6.80,,pH Units
ST24AUG17-02-017 ,TEM Primary Influent (08-16-2024),8/16/2024,Total Suspended Solids,723,723,,mg/L
ST24AUG17-02-017 ,TEM Primary Influent (08-16-2024),8/16/2024,TSS - Change in Wt,2.30,2.30,,%
ST24AUG18-02-017 ,TEM Primary Influent (08-17-2024),8/17/2024,Total Suspended Solids,672,672,,mg/L
ST24AUG18-02-017 ,TEM Primary Influent (08-17-2024),8/17/2024,TSS - Change in Wt,0.60,0.60,,%
ST24AUG19-01-017 ,TEM Primary Influent (08-18-2024),8/18/2024,Total Suspended Solids,530,530,,mg/L
ST24AUG19-01-017 ,TEM Primary Influent (08-18-2024),8/18/2024,TSS - Change in Wt,0.63,0.63,,%
ST24AUG19-01-017 ,TEM Primary Influent (08-18-2024),8/18/2024,Biochemical Oxygen Demand,466,466,,mg/L
ST24AUG19-01-017 ,TEM Primary Influent (08-18-2024),8/18/2024,pH,6.68,6.68,,pH Units
ST24AUG20-01-017 ,TEM Primary Influent (08-19-2024),8/19/2024,Total Suspended Solids,637,637,,mg/L
ST24AUG20-01-017 ,TEM Primary Influent (08-19-2024),8/19/2024,TSS - Change in Wt,0.52,0.52,,%
ST24AUG20-01-017 ,TEM Primary Influent (08-19-2024),8/19/2024,Biochemical Oxygen Demand,643,643,,mg/L
ST24AUG20-01-017 ,TEM Primary Influent (08-19-2024),8/19/2024,pH,6.50,6.50,,pH Units
ST24AUG21-02-017 ,TEM Primary Influent (08-20-2024),8/20/2024,Total Suspended Solids,785,785,,mg/L
ST24AUG21-02-017 ,TEM Primary Influent (08-20-2024),8/20/2024,TSS - Change in Wt,3.18,3.18,,%
ST24AUG21-02-017 ,TEM Primary Influent (08-20-2024),8/20/2024,Biochemical Oxygen Demand,721,721,,mg/L
ST24AUG21-02-017 ,TEM Primary Influent (08-20-2024),8/20/2024,pH,6.44,6.44,,pH Units
ST24AUG22-01-017 ,TEM Primary Influent (08-21-2024),8/21/2024,Total Suspended Solids,698,698,,mg/L
ST24AUG22-01-017 ,TEM Primary Influent (08-21-2024),8/21/2024,TSS - Change in Wt,2.51,2.51,,%
ST24AUG22-01-017 ,TEM Primary Influent (08-21-2024),8/21/2024,Biochemical Oxygen Demand,690,690,,mg/L
ST24AUG22-01-017 ,TEM Primary Influent (08-21-2024),8/21/2024,pH,6.59,6.59,,pH Units
ST24AUG23-01-017 ,TEM Primary Influent (08-22-2024),8/22/2024,Total Suspended Solids,753,753,,mg/L
ST24AUG23-01-017 ,TEM Primary Influent (08-22-2024),8/22/2024,TSS - Change in Wt,0.00,0,,%
ST24AUG23-01-017 ,TEM Primary Influent (08-22-2024),8/22/2024,Biochemical Oxygen Demand,697,697,,mg/L
ST24AUG23-01-017 ,TEM Primary Influent (08-22-2024),8/22/2024,pH,6.40,6.40,,pH Units
ST24AUG24-02-017 ,TEM Primary Influent (08-23-2024),8/23/2024,Total Suspended Solids,777,777,,mg/L
ST24AUG24-02-017 ,TEM Primary Influent (08-23-2024),8/23/2024,TSS - Change in Wt,0.43,0.43,,%
ST24AUG25-02-017 ,TEM Primary Influent (08-24-2024),8/24/2024,Total Suspended Solids,773,773,,mg/L
ST24AUG25-02-017 ,TEM Primary Influent (08-24-2024),8/24/2024,TSS - Change in Wt,0.86,0.86,,%
ST24AUG26-01-017 ,TEM Primary Influent (08-25-2024),8/25/2024,Total Suspended Solids,767,767,,mg/L
ST24AUG26-01-017 ,TEM Primary Influent (08-25-2024),8/25/2024,TSS - Change in Wt,0.87,0.87,,%
ST24AUG26-01-017 ,TEM Primary Influent (08-25-2024),8/25/2024,Biochemical Oxygen Demand,703,703,,mg/L
ST24AUG26-01-017 ,TEM Primary Influent (08-25-2024),8/25/2024,pH,6.47,6.47,,pH Units
ST24AUG27-01-017 ,TEM Primary Influent (08-26-2024),8/26/2024,Total Suspended Solids,460,460,,mg/L
ST24AUG27-01-017 ,TEM Primary Influent (08-26-2024),8/26/2024,TSS - Change in Wt,1.09,1.09,,%
ST24AUG27-01-017 ,TEM Primary Influent (08-26-2024),8/26/2024,Biochemical Oxygen Demand,710,710,,mg/L
ST24AUG27-01-017 ,TEM Primary Influent (08-26-2024),8/26/2024,pH,6.25,6.25,,pH Units
ST24AUG28-01-017 ,TEM Primary Influent (08-27-2024),8/27/2024,Total Suspended Solids,657,657,,mg/L
ST24AUG28-01-017 ,TEM Primary Influent (08-27-2024),8/27/2024,TSS - Change in Wt,1.52,1.52,,%
ST24AUG28-01-017 ,TEM Primary Influent (08-27-2024),8/27/2024,Biochemical Oxygen Demand,605,605,,mg/L
ST24AUG28-01-017 ,TEM Primary Influent (08-27-2024),8/27/2024,pH,6.48,6.48,,pH Units
ST24AUG29-01-017 ,TEM Primary Influent (08-28-2024),8/28/2024,Total Suspended Solids,820,820,,mg/L
ST24AUG29-01-017 ,TEM Primary Influent (08-28-2024),8/28/2024,TSS - Change in Wt,1.63,1.63,,%
ST24AUG29-01-017 ,TEM Primary Influent (08-28-2024),8/28/2024,Biochemical Oxygen Demand,878,878,,mg/L
ST24AUG29-01-017 ,TEM Primary Influent (08-28-2024),8/28/2024,pH,6.34,6.34,,pH Units
ST24AUG30-01-017 ,TEM Primary Influent (08-29-2024),8/29/2024,Total Suspended Solids,680,680,,mg/L
ST24AUG30-01-017 ,TEM Primary Influent (08-29-2024),8/29/2024,TSS - Change in Wt,2.94,2.94,,%
ST24AUG30-01-017 ,TEM Primary Influent (08-29-2024),8/29/2024,Biochemical Oxygen Demand,726,726,,mg/L
ST24AUG30-01-017 ,TEM Primary Influent (08-29-2024),8/29/2024,pH,6.23,6.23,,pH Units
ST24AUG31-02-017 ,TEM Primary Influent (08-30-2024),8/30/2024,Total Suspended Solids,643,643,,mg/L
ST24AUG31-02-017 ,TEM Primary Influent (08-30-2024),8/30/2024,TSS - Change in Wt,2.59,2.59,,%
ST24SEP01-08-017 ,TEM Primary Influent (08-31-2024),8/31/2024,Total Suspended Solids,858,858,,mg/L
ST24SEP01-08-017 ,TEM Primary Influent (08-31-2024),8/31/2024,TSS - Change in Wt,1.17,1.17,,%
ST24SEP02-01-017 ,TEM Primary Influent (09-01-2024),9/1/2024,Total Suspended Solids,665,665,,mg/L
ST24SEP02-01-017 ,TEM Primary Influent (09-01-2024),9/1/2024,TSS - Change in Wt,0.75,0.75,,%
ST24SEP02-01-017 ,TEM Primary Influent (09-01-2024),9/1/2024,Biochemical Oxygen Demand,762,762,,mg/L
ST24SEP02-01-017 ,TEM Primary Influent (09-01-2024),9/1/2024,pH,6.32,6.32,,pH Units
ST24SEP03-01-017 ,TEM Primary Influent (09-02-2024),9/2/2024,Total Suspended Solids,830,830,,mg/L
ST24SEP03-01-017 ,TEM Primary Influent (09-02-2024),9/2/2024,TSS - Change in Wt,2.41,2.41,,%
ST24SEP03-01-017 ,TEM Primary Influent (09-02-2024),9/2/2024,Biochemical Oxygen Demand,580,580,,mg/L
ST24SEP03-01-017 ,TEM Primary Influent (09-02-2024),9/2/2024,pH,6.75,6.75,,pH Units
ST24SEP04-01-017 ,TEM Primary Influent (09-03-2024),9/3/2024,Total Suspended Solids,845,845,,mg/L
ST24SEP04-01-017 ,TEM Primary Influent (09-03-2024),9/3/2024,TSS - Change in Wt,1.18,1.18,,%
ST24SEP04-01-017 ,TEM Primary Influent (09-03-2024),9/3/2024,Biochemical Oxygen Demand,720,720,,mg/L
ST24SEP04-01-017 ,TEM Primary Influent (09-03-2024),9/3/2024,pH,6.43,6.43,,pH Units
ST24SEP05-01-017 ,TEM Primary Influent (09-04-2024),9/4/2024,Total Suspended Solids,1043,1043,,mg/L
ST24SEP05-01-017 ,TEM Primary Influent (09-04-2024),9/4/2024,TSS - Change in Wt,0.96,0.96,,%
ST24SEP05-01-017 ,TEM Primary Influent (09-04-2024),9/4/2024,Biochemical Oxygen Demand,811,811,,mg/L
ST24SEP05-01-017 ,TEM Primary Influent (09-04-2024),9/4/2024,pH,6.41,6.41,,pH Units
ST24SEP06-01-017 ,TEM Primary Influent (09-05-2024),9/5/2024,Total Suspended Solids,1157,1157,,mg/L
ST24SEP06-01-017 ,TEM Primary Influent (09-05-2024),9/5/2024,TSS - Change in Wt,3.75,3.75,,%
ST24SEP06-01-017 ,TEM Primary Influent (09-05-2024),9/5/2024,Biochemical Oxygen Demand,776,776,,mg/L
ST24SEP06-01-017 ,TEM Primary Influent (09-05-2024),9/5/2024,pH,6.29,6.29,,pH Units
ST24SEP07-02-017 ,TEM Primary Influent (09-06-2024),9/6/2024,Total Suspended Solids,1050,1050,,mg/L
ST24SEP07-02-017 ,TEM Primary Influent (09-06-2024),9/6/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP08-02-017 ,TEM Primary Influent (09-07-2024),9/7/2024,Total Suspended Solids,1505,1505,,mg/L
ST24SEP08-02-017 ,TEM Primary Influent (09-07-2024),9/7/2024,TSS - Change in Wt,1.00,1.00,,%
ST24SEP09-01-017 ,TEM Primary Influent (09-08-2024),9/8/2024,Total Suspended Solids,1410,1410,,mg/L
ST24SEP09-01-017 ,TEM Primary Influent (09-08-2024),9/8/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP09-01-017 ,TEM Primary Influent (09-08-2024),9/8/2024,Biochemical Oxygen Demand,813,813,,mg/L
ST24SEP09-01-017 ,TEM Primary Influent (09-08-2024),9/8/2024,pH,6.38,6.38,,pH Units
ST24SEP10-01-017 ,TEM Primary Influent (09-09-2024),9/9/2024,Total Suspended Solids,1320,1320,,mg/L
ST24SEP10-01-017 ,TEM Primary Influent (09-09-2024),9/9/2024,TSS - Change in Wt,1.52,1.52,,%
ST24SEP10-01-017 ,TEM Primary Influent (09-09-2024),9/9/2024,Biochemical Oxygen Demand,762,762,,mg/L
ST24SEP10-01-017 ,TEM Primary Influent (09-09-2024),9/9/2024,pH,6.32,6.32,,pH Units
ST24SEP11-01-017 ,TEM Primary Influent (09-10-2024),9/10/2024,Total Suspended Solids,960,960,,mg/L
ST24SEP11-01-017 ,TEM Primary Influent (09-10-2024),9/10/2024,TSS - Change in Wt,1.04,1.04,,%
ST24SEP11-01-017 ,TEM Primary Influent (09-10-2024),9/10/2024,Biochemical Oxygen Demand,688,688,,mg/L
ST24SEP11-01-017 ,TEM Primary Influent (09-10-2024),9/10/2024,pH,6.21,6.21,,pH Units
ST24SEP12-01-017 ,TEM Primary Influent (09-11-2024),9/11/2024,Total Suspended Solids,603,603,,mg/L
ST24SEP12-01-017 ,TEM Primary Influent (09-11-2024),9/11/2024,TSS - Change in Wt,2.76,2.76,,%
ST24SEP12-01-017 ,TEM Primary Influent (09-11-2024),9/11/2024,Biochemical Oxygen Demand,743,743,,mg/L
ST24SEP12-01-017 ,TEM Primary Influent (09-11-2024),9/11/2024,pH,6.08,6.08,,pH Units
ST24SEP13-01-017 ,TEM Primary Influent (09-12-2024),9/12/2024,Total Suspended Solids,903,903,,mg/L
ST24SEP13-01-017 ,TEM Primary Influent (09-12-2024),9/12/2024,TSS - Change in Wt,2.58,2.58,,%
ST24SEP13-01-017 ,TEM Primary Influent (09-12-2024),9/12/2024,Biochemical Oxygen Demand,808,808,,mg/L
ST24SEP13-01-017 ,TEM Primary Influent (09-12-2024),9/12/2024,pH,6.75,6.75,,pH Units
ST24SEP14-02-017 ,TEM Primary Influent (09-13-2024),9/13/2024,Total Suspended Solids,478,478,,mg/L
ST24SEP14-02-017 ,TEM Primary Influent (09-13-2024),9/13/2024,TSS - Change in Wt,2.93,2.93,,%
ST24SEP15-02-017 ,TEM Primary Influent (09-14-2024),9/14/2024,Total Suspended Solids,346,346,,mg/L
ST24SEP15-02-017 ,TEM Primary Influent (09-14-2024),9/14/2024,TSS - Change in Wt,3.31,3.31,,%
ST24SEP16-01-017 ,TEM Primary Influent (09-15-2024),9/15/2024,Total Suspended Solids,495,495,,mg/L
ST24SEP16-01-017 ,TEM Primary Influent (09-15-2024),9/15/2024,TSS - Change in Wt,4.04,4.04,,%
ST24SEP16-01-017 ,TEM Primary Influent (09-15-2024),9/15/2024,Biochemical Oxygen Demand,603,603,,mg/L
ST24SEP16-01-017 ,TEM Primary Influent (09-15-2024),9/15/2024,pH,6.46,6.46,,pH Units
ST24SEP17-01-017 ,TEM Primary Influent (09-16-2024),9/16/2024,Total Suspended Solids,382,382,,mg/L
ST24SEP17-01-017 ,TEM Primary Influent (09-16-2024),9/16/2024,TSS - Change in Wt,3.06,3.06,,%
ST24SEP17-01-017 ,TEM Primary Influent (09-16-2024),9/16/2024,Biochemical Oxygen Demand,287,287,,mg/L
ST24SEP17-01-017 ,TEM Primary Influent (09-16-2024),9/16/2024,pH,6.42,6.42,,pH Units
ST24SEP18-01-017 ,TEM Primary Influent (09-17-2024),9/17/2024,Total Suspended Solids,321,321,,mg/L
ST24SEP18-01-017 ,TEM Primary Influent (09-17-2024),9/17/2024,TSS - Change in Wt,0.44,0.44,,%
ST24SEP18-01-017 ,TEM Primary Influent (09-17-2024),9/17/2024,Biochemical Oxygen Demand,327,327,,mg/L
ST24SEP18-01-017 ,TEM Primary Influent (09-17-2024),9/17/2024,pH,6.64,6.64,,pH Units
ST24SEP19-01-017 ,TEM Primary Influent (09-18-2024),9/18/2024,Total Suspended Solids,578,578,,mg/L
ST24SEP19-01-017 ,TEM Primary Influent (09-18-2024),9/18/2024,TSS - Change in Wt,1.04,1.04,,%
ST24SEP19-01-017 ,TEM Primary Influent (09-18-2024),9/18/2024,Biochemical Oxygen Demand,436,436,,mg/L
ST24SEP19-01-017 ,TEM Primary Influent (09-18-2024),9/18/2024,pH,6.59,6.59,,pH Units
ST24SEP20-01-017 ,TEM Primary Influent (09-19-2024),9/19/2024,Total Suspended Solids,472,472,,mg/L
ST24SEP20-01-017 ,TEM Primary Influent (09-19-2024),9/19/2024,TSS - Change in Wt,0.35,0.35,,%
ST24SEP20-01-017 ,TEM Primary Influent (09-19-2024),9/19/2024,Biochemical Oxygen Demand,636,636,,mg/L
ST24SEP20-01-017 ,TEM Primary Influent (09-19-2024),9/19/2024,pH,6.22,6.22,,pH Units
ST24SEP21-02-017 ,TEM Primary Influent (09-20-2024),9/20/2024,Total Suspended Solids,568,568,,mg/L
ST24SEP21-02-017 ,TEM Primary Influent (09-20-2024),9/20/2024,TSS - Change in Wt,1.32,1.32,,%
ST24SEP22-02-017 ,TEM Primary Influent (09-21-2024),9/21/2024,Total Suspended Solids,587,587,,mg/L
ST24SEP22-02-017 ,TEM Primary Influent (09-21-2024),9/21/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP23-01-017 ,TEM Primary Influent (09-22-2024),9/22/2024,Total Suspended Solids,630,630,,mg/L
ST24SEP23-01-017 ,TEM Primary Influent (09-22-2024),9/22/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP23-01-017 ,TEM Primary Influent (09-22-2024),9/22/2024,Biochemical Oxygen Demand,474,474,,mg/L
ST24SEP23-01-017 ,TEM Primary Influent (09-22-2024),9/22/2024,pH,6.39,6.39,,pH Units
ST24SEP24-01-017 ,TEM Primary Influent (09-23-2024),9/23/2024,Total Suspended Solids,640,640,,mg/L
ST24SEP24-01-017 ,TEM Primary Influent (09-23-2024),9/23/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP24-01-017 ,TEM Primary Influent (09-23-2024),9/23/2024,Biochemical Oxygen Demand,442,442,,mg/L
ST24SEP24-01-017 ,TEM Primary Influent (09-23-2024),9/23/2024,pH,6.57,6.57,,pH Units
ST24SEP25-01-017 ,TEM Primary Influent (09-24-2024),9/24/2024,Total Suspended Solids,674,674,,mg/L
ST24SEP25-01-017 ,TEM Primary Influent (09-24-2024),9/24/2024,TSS - Change in Wt,0.30,0.30,,%
ST24SEP25-01-017 ,TEM Primary Influent (09-24-2024),9/24/2024,Biochemical Oxygen Demand,601,601,,mg/L
ST24SEP25-01-017 ,TEM Primary Influent (09-24-2024),9/24/2024,pH,6.36,6.36,,pH Units
ST24SEP26-01-017 ,TEM Primary Influent (09-25-2024),9/25/2024,Total Suspended Solids,825,825,,mg/L
ST24SEP26-01-017 ,TEM Primary Influent (09-25-2024),9/25/2024,TSS - Change in Wt,1.82,1.82,,%
ST24SEP26-01-017 ,TEM Primary Influent (09-25-2024),9/25/2024,Biochemical Oxygen Demand,644,644,,mg/L
ST24SEP26-01-017 ,TEM Primary Influent (09-25-2024),9/25/2024,pH,6.40,6.40,,pH Units
ST24SEP27-01-017 ,TEM Primary Influent (09-26-2024),9/26/2024,Total Suspended Solids,810,810,,mg/L
ST24SEP27-01-017 ,TEM Primary Influent (09-26-2024),9/26/2024,TSS - Change in Wt,1.23,1.23,,%
ST24SEP27-01-017 ,TEM Primary Influent (09-26-2024),9/26/2024,Biochemical Oxygen Demand,812,812,,mg/L
ST24SEP27-01-017 ,TEM Primary Influent (09-26-2024),9/26/2024,pH,6.20,6.20,,pH Units
ST24SEP28-02-017 ,TEM Primary Influent (09-27-2024),9/27/2024,Total Suspended Solids,680,680,,mg/L
ST24SEP28-02-017 ,TEM Primary Influent (09-27-2024),9/27/2024,TSS - Change in Wt,0.00,0,,%
ST24SEP29-02-017 ,TEM Primary Influent (09-28-2024),9/28/2024,Total Suspended Solids,1770,1770,,mg/L
ST24SEP29-02-017 ,TEM Primary Influent (09-28-2024),9/28/2024,TSS - Change in Wt,1.13,1.13,,%
ST24SEP30-01-017 ,TEM Primary Influent (09-29-2024),9/29/2024,Total Suspended Solids,298,298,,mg/L
ST24SEP30-01-017 ,TEM Primary Influent (09-29-2024),9/29/2024,TSS - Change in Wt,0.84,0.84,,%
ST24SEP30-01-017 ,TEM Primary Influent (09-29-2024),9/29/2024,Biochemical Oxygen Demand,<200,<200,*,mg/L
ST24SEP30-01-017 ,TEM Primary Influent (09-29-2024),9/29/2024,pH,7.02,7.02,,pH Units
ST24OCT01-07-017 ,TEM Primary Influent (09-30-2024),9/30/2024,Total Suspended Solids,342,342,,mg/L
ST24OCT01-07-017 ,TEM Primary Influent (09-30-2024),9/30/2024,TSS - Change in Wt,1.75,1.75,,%
ST24OCT01-07-017 ,TEM Primary Influent (09-30-2024),9/30/2024,Biochemical Oxygen Demand,303,303,,mg/L
ST24OCT01-07-017 ,TEM Primary Influent (09-30-2024),9/30/2024,pH,6.69,6.69,,pH Units
ST24OCT02-01-017 ,TEM Primary Influent (10-01-2024),10/1/2024,Total Suspended Solids,270,270,,mg/L
ST24OCT02-01-017 ,TEM Primary Influent (10-01-2024),10/1/2024,TSS - Change in Wt,1.59,1.59,,%
ST24OCT02-01-017 ,TEM Primary Influent (10-01-2024),10/1/2024,Biochemical Oxygen Demand,444,444,,mg/L
ST24OCT02-01-017 ,TEM Primary Influent (10-01-2024),10/1/2024,pH,6.47,6.47,,pH Units
ST24OCT03-01-017 ,TEM Primary Influent (10-02-2024),10/2/2024,Total Suspended Solids,793,793,,mg/L
ST24OCT03-01-017 ,TEM Primary Influent (10-02-2024),10/2/2024,TSS - Change in Wt,1.98,1.98,,%
ST24OCT03-01-017 ,TEM Primary Influent (10-02-2024),10/2/2024,Biochemical Oxygen Demand,908,908,,mg/L
ST24OCT03-01-017 ,TEM Primary Influent (10-02-2024),10/2/2024,pH,6.55,6.55,,pH Units
ST24OCT04-01-017 ,TEM Primary Influent (10-03-2024),10/3/2024,Total Suspended Solids,553,553,,mg/L
ST24OCT04-01-017 ,TEM Primary Influent (10-03-2024),10/3/2024,TSS - Change in Wt,0.45,0.45,,%
ST24OCT04-01-017 ,TEM Primary Influent (10-03-2024),10/3/2024,Biochemical Oxygen Demand,793,793,,mg/L
ST24OCT04-01-017 ,TEM Primary Influent (10-03-2024),10/3/2024,pH,6.39,6.39,,pH Units
ST24OCT05-02-017 ,TEM Primary Influent (10-04-2024),10/4/2024,Total Suspended Solids,544,544,,mg/L
ST24OCT05-02-017 ,TEM Primary Influent (10-04-2024),10/4/2024,TSS - Change in Wt,2.89,2.89,,%
ST24OCT06-02-017 ,TEM Primary Influent (10-05-2024),10/5/2024,Total Suspended Solids,478,478,,mg/L
ST24OCT06-02-017 ,TEM Primary Influent (10-05-2024),10/5/2024,TSS - Change in Wt,1.26,1.26,,%
ST24OCT07-01-017 ,TEM Primary Influent (10-06-2024),10/6/2024,Total Suspended Solids,368,368,,mg/L
ST24OCT07-01-017 ,TEM Primary Influent (10-06-2024),10/6/2024,TSS - Change in Wt,1.09,1.09,,%
ST24OCT07-01-017 ,TEM Primary Influent (10-06-2024),10/6/2024,Biochemical Oxygen Demand,586,586,,mg/L
ST24OCT07-01-017 ,TEM Primary Influent (10-06-2024),10/6/2024,pH,6.34,6.34,,pH Units
ST24OCT08-01-017 ,TEM Primary Influent (10-07-2024),10/7/2024,Total Suspended Solids,504,504,,mg/L
ST24OCT08-01-017 ,TEM Primary Influent (10-07-2024),10/7/2024,TSS - Change in Wt,1.59,1.59,,%
ST24OCT08-01-017 ,TEM Primary Influent (10-07-2024),10/7/2024,Biochemical Oxygen Demand,774,774,,mg/L
ST24OCT08-01-017 ,TEM Primary Influent (10-07-2024),10/7/2024,pH,6.64,6.64,,pH Units
ST24OCT09-01-017 ,TEM Primary Influent (10-08-2024),10/8/2024,Total Suspended Solids,524,524,,mg/L
ST24OCT09-01-017 ,TEM Primary Influent (10-08-2024),10/8/2024,TSS - Change in Wt,2.29,2.29,,%
ST24OCT09-01-017 ,TEM Primary Influent (10-08-2024),10/8/2024,Biochemical Oxygen Demand,824,824,,mg/L
ST24OCT09-01-017 ,TEM Primary Influent (10-08-2024),10/8/2024,pH,6.17,6.17,,pH Units
ST24OCT10-01-017 ,TEM Primary Influent (10-09-2024),10/9/2024,Total Suspended Solids,453,453,,mg/L
ST24OCT10-01-017 ,TEM Primary Influent (10-09-2024),10/9/2024,TSS - Change in Wt,2.94,2.94,,%
ST24OCT10-01-017 ,TEM Primary Influent (10-09-2024),10/9/2024,Biochemical Oxygen Demand,785,785,,mg/L
ST24OCT10-01-017 ,TEM Primary Influent (10-09-2024),10/9/2024,pH,6.11,6.11,,pH Units
ST24OCT11-01-017 ,TEM Primary Influent (10-10-2024),10/10/2024,Total Suspended Solids,516,516,,mg/L
ST24OCT11-01-017 ,TEM Primary Influent (10-10-2024),10/10/2024,TSS - Change in Wt,0.00,0,,%
ST24OCT11-01-017 ,TEM Primary Influent (10-10-2024),10/10/2024,Biochemical Oxygen Demand,851,851,,mg/L
ST24OCT11-01-017 ,TEM Primary Influent (10-10-2024),10/10/2024,pH,6.48,6.48,,pH Units
ST24OCT12-02-017 ,TEM Primary Influent (10-11-2024),10/11/2024,Total Suspended Solids,486,486,,mg/L
ST24OCT12-02-017 ,TEM Primary Influent (10-11-2024),10/11/2024,TSS - Change in Wt,1.23,1.23,,%
ST24OCT13-02-017 ,TEM Primary Influent (10-12-2024),10/12/2024,Total Suspended Solids,458,458,,mg/L
ST24OCT13-02-017 ,TEM Primary Influent (10-12-2024),10/12/2024,TSS - Change in Wt,0.55,0.55,,%
ST24OCT14-01-017 ,TEM Primary Influent (10-13-2024),10/13/2024,Total Suspended Solids,440,440,,mg/L
ST24OCT14-01-017 ,TEM Primary Influent (10-13-2024),10/13/2024,TSS - Change in Wt,1.14,1.14,,%
ST24OCT14-01-017 ,TEM Primary Influent (10-13-2024),10/13/2024,Biochemical Oxygen Demand,732,732,,mg/L
ST24OCT14-01-017 ,TEM Primary Influent (10-13-2024),10/13/2024,pH,6.56,6.56,,pH Units
ST24OCT15-01-017 ,TEM Primary Influent (10-14-2024),10/14/2024,Total Suspended Solids,498,498,,mg/L
ST24OCT15-01-017 ,TEM Primary Influent (10-14-2024),10/14/2024,TSS - Change in Wt,0.40,0.40,,%
ST24OCT15-01-017 ,TEM Primary Influent (10-14-2024),10/14/2024,Biochemical Oxygen Demand,889,889,,mg/L
ST24OCT15-01-017 ,TEM Primary Influent (10-14-2024),10/14/2024,pH,6.33,6.33,,pH Units
ST24OCT16-01-017 ,TEM Primary Influent (10-15-2024),10/15/2024,Total Suspended Solids,414,414,,mg/L
ST24OCT16-01-017 ,TEM Primary Influent (10-15-2024),10/15/2024,TSS - Change in Wt,1.45,1.45,,%
ST24OCT16-01-017 ,TEM Primary Influent (10-15-2024),10/15/2024,Biochemical Oxygen Demand,752,752,,mg/L
ST24OCT16-01-017 ,TEM Primary Influent (10-15-2024),10/15/2024,pH,6.27,6.27,,pH Units
ST24OCT17-01-017 ,TEM Primary Influent (10-16-2024),10/16/2024,Total Suspended Solids,412,412,,mg/L
ST24OCT17-01-017 ,TEM Primary Influent (10-16-2024),10/16/2024,TSS - Change in Wt,0.97,0.97,,%
ST24OCT17-01-017 ,TEM Primary Influent (10-16-2024),10/16/2024,Biochemical Oxygen Demand,707,707,,mg/L
ST24OCT17-01-017 ,TEM Primary Influent (10-16-2024),10/16/2024,pH,6.43,6.43,,pH Units
