SampleName,StartDate,EndDate
TEM Influent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24SEP07-02-001,TEM Influent (09-06-2024),9/6/2024,Volatile Acids,380,380,,mg/L
ST24SEP07-02-001,TEM Influent (09-06-2024),9/6/2024,Chemical Oxygen Demand,1250,1250,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Biochemical Oxygen Demand,787,787,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,pH,6.29,6.29,,pH Units
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Total Suspended Solids,959,959,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,TSS - Change in Wt,1.05,1.05,,%
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Volatile Suspended Solids,811,811,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Sample Amount,1000,1000,,ml
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Settleable Solids,41,41,,ml/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Sulfur,30.7,30.7,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Volatile Acids,325,325,,mg/L
ST24SEP08-02-001,TEM Influent (09-07-2024),9/7/2024,Chemical Oxygen Demand,1140,1140,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Biochemical Oxygen Demand,725,725,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,pH,6.28,6.28,,pH Units
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Sample Amount,1000,1000,,ml
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Settleable Solids,65,65,,ml/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,% Volatile Suspended Solids,82,82,,%
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Total Suspended Solids,1383,1383,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,TSS - Change in Wt,4.84,4.84,,%
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Volatile Suspended Solids,1128,1128,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Sulfur,41.2,41.2,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Volatile Acids,347,347,,mg/L
ST24SEP09-01-001,TEM Influent (09-08-2024),9/8/2024,Chemical Oxygen Demand,1340,1340,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Biochemical Oxygen Demand,657,657,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,pH,6.34,6.34,,pH Units
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Sample Amount,1000,1000,,ml
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Settleable Solids,41,41,,ml/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,% Volatile Suspended Solids,91,91,,%
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Total Suspended Solids,993,993,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,TSS - Change in Wt,0.50,0.50,,%
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Volatile Suspended Solids,905,905,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Sulfur,38.4,38.4,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Volatile Acids,328,328,,mg/L
ST24SEP10-01-001,TEM Influent (09-09-2024),9/9/2024,Chemical Oxygen Demand,2234,2234,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Biochemical Oxygen Demand,682,682,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,pH,6.24,6.24,,pH Units
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,% Volatile Suspended Solids,90,90,,%
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Total Suspended Solids,482,482,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,TSS - Change in Wt,0.42,0.42,,%
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Volatile Suspended Solids,435,435,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Sample Amount,1000,1000,,ml
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Settleable Solids,37,37,,ml/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Sulfur,40.6,40.6,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Volatile Acids,334,334,,mg/L
ST24SEP11-01-001,TEM Influent (09-10-2024),9/10/2024,Chemical Oxygen Demand,1968,1968,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Biochemical Oxygen Demand,757,757,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,pH,6.63,6.63,,pH Units
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,% Volatile Suspended Solids,91,91,,%
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Total Suspended Solids,508,508,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,TSS - Change in Wt,0.89,0.89,,%
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Volatile Suspended Solids,463,463,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Sample Amount,1000,1000,,ml
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Settleable Solids,14,14,,ml/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Sulfur,36.2,36.2,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Chemical Oxygen Demand,1560,1560,,mg/L
ST24SEP12-01-001,TEM Influent (09-11-2024),9/11/2024,Volatile Acids,341,341,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Biochemical Oxygen Demand,778,778,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,pH,5.89,5.89,,pH Units
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Sample Amount,1000,1000,,ml
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Settleable Solids,16,16,,ml/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,% Volatile Suspended Solids,76,76,,%
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Total Suspended Solids,742,742,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,TSS - Change in Wt,2.63,2.63,,%
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Volatile Suspended Solids,561,561,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Sulfur,42.8,42.8,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Volatile Acids,316,316,,mg/L
ST24SEP13-01-001,TEM Influent (09-12-2024),9/12/2024,Chemical Oxygen Demand,1172,1172,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Biochemical Oxygen Demand,232,232,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,pH,6.50,6.50,,pH Units
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,% Volatile Suspended Solids,59,59,,%
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Total Suspended Solids,315,315,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,TSS - Change in Wt,2.07,2.07,,%
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Volatile Suspended Solids,187,187,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Sample Amount,1000,1000,,ml
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Settleable Solids,5,5,,ml/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Sulfur,26,26,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Volatile Acids,101,101,,mg/L
ST24SEP14-02-001,TEM Influent (09-13-2024),9/13/2024,Chemical Oxygen Demand,580,580,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Biochemical Oxygen Demand,417,417,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,pH,6.34,6.34,,pH Units
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,% Volatile Suspended Solids,94,94,,%
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Total Suspended Solids,336,336,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,TSS - Change in Wt,0.30,0.30,,%
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Volatile Suspended Solids,317,317,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Sample Amount,1000,1000,,ml
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Settleable Solids,6,6,,ml/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Sulfur,28.6,28.6,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Volatile Acids,111,111,,mg/L
ST24SEP15-02-001,TEM Influent (09-14-2024),9/14/2024,Chemical Oxygen Demand,832,832,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Biochemical Oxygen Demand,571,571,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,pH,6.40,6.40,,pH Units
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Sample Amount,1000,1000,,ml
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Settleable Solids,3,3,,ml/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,% Volatile Suspended Solids,95,95,,%
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Total Suspended Solids,277,277,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,TSS - Change in Wt,0.60,0.60,,%
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Volatile Suspended Solids,263,263,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Sulfur,24.5,24.5,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Volatile Acids,172,172,,mg/L
ST24SEP16-01-001,TEM Influent (09-15-2024),9/15/2024,Chemical Oxygen Demand,1040,1040,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Biochemical Oxygen Demand,264,264,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,pH,6.61,6.61,,pH Units
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Sample Amount,1000,1000,,ml
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Settleable Solids,2,2,,ml/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Total Suspended Solids,232,232,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,TSS - Change in Wt,1.81,1.81,,%
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Volatile Suspended Solids,196,196,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Sulfur,31.4,31.4,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Chemical Oxygen Demand,913,913,,mg/L
ST24SEP17-01-001,TEM Influent (09-16-2024),9/16/2024,Volatile Acids,40,40,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Biochemical Oxygen Demand,502,502,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,pH,6.57,6.57,,pH Units
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,% Volatile Suspended Solids,91,91,,%
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Total Suspended Solids,327,327,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,TSS - Change in Wt,0.77,0.77,,%
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Volatile Suspended Solids,298,298,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Sample Amount,1000,1000,,ml
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Settleable Solids,4,4,,ml/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Sulfur,29.5,29.5,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Volatile Acids,105,105,,mg/L
ST24SEP18-01-001,TEM Influent (09-17-2024),9/17/2024,Chemical Oxygen Demand,1104,1104,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Biochemical Oxygen Demand,499,499,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,pH,6.45,6.45,,pH Units
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,% Volatile Suspended Solids,90,90,,%
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Total Suspended Solids,453,453,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,TSS - Change in Wt,0.55,0.55,,%
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Volatile Suspended Solids,406,406,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Sample Amount,1000,1000,,ml
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Settleable Solids,10,10,,ml/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Sulfur,36.1,36.1,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Volatile Acids,144,144,,mg/L
ST24SEP19-01-001,TEM Influent (09-18-2024),9/18/2024,Chemical Oxygen Demand,759,759,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Biochemical Oxygen Demand,644,644,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,pH,6.17,6.17,,pH Units
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Sample Amount,1000,1000,,ml
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Settleable Solids,10,10,,ml/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,% Volatile Suspended Solids,92,92,,%
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Total Suspended Solids,419,419,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,TSS - Change in Wt,0.36,0.36,,%
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Volatile Suspended Solids,383,383,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Sulfur,29,29,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Volatile Acids,289,289,,mg/L
ST24SEP20-01-001,TEM Influent (09-19-2024),9/19/2024,Chemical Oxygen Demand,1402,1402,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Biochemical Oxygen Demand,687,687,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,pH,6.19,6.19,,pH Units
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,% Volatile Suspended Solids,92,92,,%
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Total Suspended Solids,521,521,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,TSS - Change in Wt,1.26,1.26,,%
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Volatile Suspended Solids,480,480,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Sample Amount,1000,1000,,ml
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Settleable Solids,14,14,,ml/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Sulfur,30.4,30.4,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Chemical Oxygen Demand,1536,1536,,mg/L
ST24SEP21-02-001,TEM Influent (09-20-2024),9/20/2024,Volatile Acids,164,164,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Biochemical Oxygen Demand,392,392,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,pH,6.43,6.43,,pH Units
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Total Suspended Solids,571,571,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,TSS - Change in Wt,0.79,0.79,,%
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Volatile Suspended Solids,488,488,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Sample Amount,1000,1000,,ml
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Settleable Solids,12,12,,ml/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Sulfur,29.9,29.9,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Chemical Oxygen Demand,1586,1586,,mg/L
ST24SEP22-02-001,TEM Influent (09-21-2024),9/21/2024,Volatile Acids,168,168,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Biochemical Oxygen Demand,467,467,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,pH,6.33,6.33,,pH Units
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Sample Amount,1000,1000,,ml
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Settleable Solids,20,20,,ml/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,% Volatile Suspended Solids,87,87,,%
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Total Suspended Solids,644,644,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,TSS - Change in Wt,2.26,2.26,,%
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Volatile Suspended Solids,562,562,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Sulfur,31.4,31.4,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Volatile Acids,322,322,,mg/L
ST24SEP23-01-001,TEM Influent (09-22-2024),9/22/2024,Chemical Oxygen Demand,286,286,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Biochemical Oxygen Demand,662,662,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,pH,6.49,6.49,,pH Units
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Sample Amount,1000,1000,,ml
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Settleable Solids,19,19,,ml/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Total Suspended Solids,675,675,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,TSS - Change in Wt,1.78,1.78,,%
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Volatile Suspended Solids,571,571,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Sulfur,45.1,45.1,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Volatile Acids,341,341,,mg/L
ST24SEP24-01-001,TEM Influent (09-23-2024),9/23/2024,Chemical Oxygen Demand,1804,1804,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Biochemical Oxygen Demand,632,632,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,pH,6.40,6.40,,pH Units
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,% Volatile Suspended Solids,95,95,,%
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Total Suspended Solids,694,694,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,TSS - Change in Wt,0.36,0.36,,%
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Volatile Suspended Solids,658,658,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Sample Amount,1000,1000,,ml
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Settleable Solids,22,22,,ml/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Sulfur,37.3,37.3,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Volatile Acids,347,347,,mg/L
ST24SEP25-01-001,TEM Influent (09-24-2024),9/24/2024,Chemical Oxygen Demand,1920,1920,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Biochemical Oxygen Demand,671,671,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,pH,6.37,6.37,,pH Units
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,% Volatile Suspended Solids,87,87,,%
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Total Suspended Solids,713,713,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,TSS - Change in Wt,0.70,0.70,,%
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Volatile Suspended Solids,622,622,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Sample Amount,1000,1000,,ml
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Settleable Solids,18,18,,ml/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Sulfur,63.2,63.2,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Volatile Acids,444,444,,mg/L
ST24SEP26-01-001,TEM Influent (09-25-2024),9/25/2024,Chemical Oxygen Demand,1020,1020,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Biochemical Oxygen Demand,759,759,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,pH,6.30,6.30,,pH Units
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Sample Amount,1000,1000,,ml
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Settleable Solids,16,16,,ml/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Total Suspended Solids,704,704,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,TSS - Change in Wt,0.28,0.28,,%
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Volatile Suspended Solids,600,600,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Sulfur,29.1,29.1,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Volatile Acids,380,380,,mg/L
ST24SEP27-01-001,TEM Influent (09-26-2024),9/26/2024,Chemical Oxygen Demand,753,753,,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Biochemical Oxygen Demand,1818,1818,!,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,pH,6.38,6.38,,pH Units
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,% Volatile Suspended Solids,81,81,,%
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Total Suspended Solids,687,687,,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,TSS - Change in Wt,0.36,0.36,,%
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Volatile Suspended Solids,558,558,,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Sample Amount,1000,1000,,ml
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Settleable Solids,20,20,,ml/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Sulfur,35.8,35.8,,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Chemical Oxygen Demand,1420,1420,,mg/L
ST24SEP28-02-001,TEM Influent (09-27-2024),9/27/2024,Volatile Acids,304,304,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Biochemical Oxygen Demand,291,291,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,pH,6.51,6.51,,pH Units
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,% Volatile Suspended Solids,77,77,,%
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Total Suspended Solids,314,314,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,TSS - Change in Wt,1.91,1.91,,%
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Volatile Suspended Solids,243,243,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Sample Amount,1000,1000,,ml
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Settleable Solids,19,19,,ml/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Sulfur,28.9,28.9,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Volatile Acids,57,57,,mg/L
ST24SEP29-02-001,TEM Influent (09-28-2024),9/28/2024,Chemical Oxygen Demand,718,718,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Biochemical Oxygen Demand,200,200,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,pH,6.84,6.84,,pH Units
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Sample Amount,1000,1000,,ml
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Settleable Solids,4,4,,ml/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,% Volatile Suspended Solids,88,88,,%
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Total Suspended Solids,282,282,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,TSS - Change in Wt,0.71,0.71,,%
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Volatile Suspended Solids,247,247,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Sulfur,29.7,29.7,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Volatile Acids,73,73,,mg/L
ST24SEP30-01-001,TEM Influent (09-29-2024),9/29/2024,Chemical Oxygen Demand,789,789,,mg/L
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,Biochemical Oxygen Demand,341,341,,mg/L
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,pH,6.69,6.69,,pH Units
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,Sample Amount,1000,1000,,ml
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,Settleable Solids,6,6,,ml/L
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,% Volatile Suspended Solids,90,90,,%
ST24OCT01-07-001,TEM Influent (09-30-2024),9/30/2024,Total Suspended Solids,361,361,,mg/L
