SampleName,StartDate,EndDate
TEM ABF Influent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24JUL20-02-032 ,TEM ABF Influent (07-19-2024),7/19/2024,% Volatile Suspended Solids,94,94,,%
ST24JUL20-02-032 ,TEM ABF Influent (07-19-2024),7/19/2024,Total Suspended Solids,815,815,,mg/L
ST24JUL20-02-032 ,TEM ABF Influent (07-19-2024),7/19/2024,Volatile Suspended Solids,770,770,,mg/L
ST24JUL20-02-032 ,TEM ABF Influent (07-19-2024),7/19/2024,pH,6.61,6.61,,pH Units
ST24JUL20-02-032 ,TEM ABF Influent (07-19-2024),7/19/2024,Soluble BOD,778,778,,mg/L
ST24JUL21-02-032 ,TEM ABF Influent (07-20-2024),7/20/2024,% Volatile Suspended Solids,86,86,,%
ST24JUL21-02-032 ,TEM ABF Influent (07-20-2024),7/20/2024,Total Suspended Solids,830,830,,mg/L
ST24JUL21-02-032 ,TEM ABF Influent (07-20-2024),7/20/2024,Volatile Suspended Solids,710,710,,mg/L
ST24JUL21-02-032 ,TEM ABF Influent (07-20-2024),7/20/2024,pH,6.68,6.68,,pH Units
ST24JUL21-02-032 ,TEM ABF Influent (07-20-2024),7/20/2024,Soluble BOD,526,526,,mg/L
ST24JUL22-01-033 ,TEM ABF Influent (07-21-2024),7/21/2024,% Volatile Suspended Solids,81,81,,%
ST24JUL22-01-033 ,TEM ABF Influent (07-21-2024),7/21/2024,Total Suspended Solids,815,815,,mg/L
ST24JUL22-01-033 ,TEM ABF Influent (07-21-2024),7/21/2024,Volatile Suspended Solids,660,660,,mg/L
ST24JUL22-01-033 ,TEM ABF Influent (07-21-2024),7/21/2024,pH,7.07,7.07,,pH Units
ST24JUL22-01-033 ,TEM ABF Influent (07-21-2024),7/21/2024,Soluble BOD,330,330,,mg/L
ST24JUL23-01-033 ,TEM ABF Influent (07-22-2024),7/22/2024,% Volatile Suspended Solids,91,91,,%
ST24JUL23-01-033 ,TEM ABF Influent (07-22-2024),7/22/2024,Total Suspended Solids,875,875,,mg/L
ST24JUL23-01-033 ,TEM ABF Influent (07-22-2024),7/22/2024,Volatile Suspended Solids,800,800,,mg/L
ST24JUL23-01-033 ,TEM ABF Influent (07-22-2024),7/22/2024,pH,6.88,6.88,,pH Units
ST24JUL23-01-033 ,TEM ABF Influent (07-22-2024),7/22/2024,Soluble BOD,334,334,,mg/L
ST24JUL24-01-033 ,TEM ABF Influent (07-23-2024),7/23/2024,% Volatile Suspended Solids,79,79,,%
ST24JUL24-01-033 ,TEM ABF Influent (07-23-2024),7/23/2024,Total Suspended Solids,1250,1250,,mg/L
ST24JUL24-01-033 ,TEM ABF Influent (07-23-2024),7/23/2024,Volatile Suspended Solids,985,985,,mg/L
ST24JUL24-01-033 ,TEM ABF Influent (07-23-2024),7/23/2024,pH,6.53,6.53,,pH Units
ST24JUL24-01-033 ,TEM ABF Influent (07-23-2024),7/23/2024,Soluble BOD,557,557,,mg/L
ST24JUL25-01-035 ,TEM ABF Influent (07-24-2024),7/24/2024,pH,6.92,6.92,,pH Units
ST24JUL25-01-035 ,TEM ABF Influent (07-24-2024),7/24/2024,Soluble BOD,275,275,,mg/L
ST24JUL25-01-035 ,TEM ABF Influent (07-24-2024),7/24/2024,% Volatile Suspended Solids,85,85,,%
ST24JUL25-01-035 ,TEM ABF Influent (07-24-2024),7/24/2024,Total Suspended Solids,720,720,,mg/L
ST24JUL25-01-035 ,TEM ABF Influent (07-24-2024),7/24/2024,Volatile Suspended Solids,613,613,,mg/L
ST24JUL26-01-033 ,TEM ABF Influent (07-25-2024),7/25/2024,% Volatile Suspended Solids,76,76,,%
ST24JUL26-01-033 ,TEM ABF Influent (07-25-2024),7/25/2024,Total Suspended Solids,850,850,,mg/L
ST24JUL26-01-033 ,TEM ABF Influent (07-25-2024),7/25/2024,Volatile Suspended Solids,643,643,,mg/L
ST24JUL26-01-033 ,TEM ABF Influent (07-25-2024),7/25/2024,pH,6.61,6.61,,pH Units
ST24JUL26-01-033 ,TEM ABF Influent (07-25-2024),7/25/2024,Soluble BOD,538,538,,mg/L
ST24JUL27-02-032 ,TEM ABF Influent (07-26-2024),7/26/2024,% Volatile Suspended Solids,84,84,,%
ST24JUL27-02-032 ,TEM ABF Influent (07-26-2024),7/26/2024,Total Suspended Solids,723,723,,mg/L
ST24JUL27-02-032 ,TEM ABF Influent (07-26-2024),7/26/2024,Volatile Suspended Solids,607,607,,mg/L
ST24JUL27-02-032 ,TEM ABF Influent (07-26-2024),7/26/2024,pH,6.92,6.92,,pH Units
ST24JUL27-02-032 ,TEM ABF Influent (07-26-2024),7/26/2024,Soluble BOD,389,389,,mg/L
ST24JUL28-02-032 ,TEM ABF Influent (07-27-2024),7/27/2024,% Volatile Suspended Solids,78,78,,%
ST24JUL28-02-032 ,TEM ABF Influent (07-27-2024),7/27/2024,Total Suspended Solids,933,933,,mg/L
ST24JUL28-02-032 ,TEM ABF Influent (07-27-2024),7/27/2024,Volatile Suspended Solids,727,727,,mg/L
ST24JUL28-02-032 ,TEM ABF Influent (07-27-2024),7/27/2024,pH,7.30,7.30,,pH Units
ST24JUL28-02-032 ,TEM ABF Influent (07-27-2024),7/27/2024,Soluble BOD,316,316,,mg/L
ST24JUL29-01-033 ,TEM ABF Influent (07-28-2024),7/28/2024,% Volatile Suspended Solids,82,82,,%
ST24JUL29-01-033 ,TEM ABF Influent (07-28-2024),7/28/2024,Total Suspended Solids,1010,1010,,mg/L
ST24JUL29-01-033 ,TEM ABF Influent (07-28-2024),7/28/2024,Volatile Suspended Solids,825,825,,mg/L
ST24JUL29-01-033 ,TEM ABF Influent (07-28-2024),7/28/2024,pH,6.76,6.76,,pH Units
ST24JUL29-01-033 ,TEM ABF Influent (07-28-2024),7/28/2024,Soluble BOD,443,443,,mg/L
ST24JUL30-01-033 ,TEM ABF Influent (07-29-2024),7/29/2024,% Volatile Suspended Solids,72,72,,%
ST24JUL30-01-033 ,TEM ABF Influent (07-29-2024),7/29/2024,Total Suspended Solids,1010,1010,,mg/L
ST24JUL30-01-033 ,TEM ABF Influent (07-29-2024),7/29/2024,Volatile Suspended Solids,725,725,,mg/L
ST24JUL30-01-033 ,TEM ABF Influent (07-29-2024),7/29/2024,pH,7.17,7.17,,pH Units
ST24JUL30-01-033 ,TEM ABF Influent (07-29-2024),7/29/2024,Soluble BOD,206,206,,mg/L
ST24JUL31-01-033 ,TEM ABF Influent (07-30-2024),7/30/2024,% Volatile Suspended Solids,80,80,,%
ST24JUL31-01-033 ,TEM ABF Influent (07-30-2024),7/30/2024,Total Suspended Solids,905,905,,mg/L
ST24JUL31-01-033 ,TEM ABF Influent (07-30-2024),7/30/2024,Volatile Suspended Solids,725,725,,mg/L
ST24JUL31-01-033 ,TEM ABF Influent (07-30-2024),7/30/2024,pH,7.26,7.26,,pH Units
ST24JUL31-01-033 ,TEM ABF Influent (07-30-2024),7/30/2024,Soluble BOD,178,178,,mg/L
ST24AUG01-06-035 ,TEM ABF Influent (07-31-2024),7/31/2024,pH,7.27,7.27,,pH Units
ST24AUG01-06-035 ,TEM ABF Influent (07-31-2024),7/31/2024,Soluble BOD,220,220,,mg/L
ST24AUG01-06-035 ,TEM ABF Influent (07-31-2024),7/31/2024,% Volatile Suspended Solids,76,76,,%
ST24AUG01-06-035 ,TEM ABF Influent (07-31-2024),7/31/2024,Total Suspended Solids,1007,1007,,mg/L
ST24AUG01-06-035 ,TEM ABF Influent (07-31-2024),7/31/2024,Volatile Suspended Solids,767,767,,mg/L
ST24AUG02-01-033 ,TEM ABF Influent (08-01-2024),8/1/2024,% Volatile Suspended Solids,78,78,,%
ST24AUG02-01-033 ,TEM ABF Influent (08-01-2024),8/1/2024,Total Suspended Solids,777,777,,mg/L
ST24AUG02-01-033 ,TEM ABF Influent (08-01-2024),8/1/2024,Volatile Suspended Solids,607,607,,mg/L
ST24AUG02-01-033 ,TEM ABF Influent (08-01-2024),8/1/2024,pH,7.35,7.35,,pH Units
ST24AUG02-01-033 ,TEM ABF Influent (08-01-2024),8/1/2024,Soluble BOD,209,209,,mg/L
ST24AUG03-02-032 ,TEM ABF Influent (08-02-2024),8/2/2024,% Volatile Suspended Solids,81,81,,%
ST24AUG03-02-032 ,TEM ABF Influent (08-02-2024),8/2/2024,Total Suspended Solids,935,935,,mg/L
ST24AUG03-02-032 ,TEM ABF Influent (08-02-2024),8/2/2024,Volatile Suspended Solids,755,755,,mg/L
ST24AUG03-02-032 ,TEM ABF Influent (08-02-2024),8/2/2024,pH,7.32,7.32,,pH Units
ST24AUG03-02-032 ,TEM ABF Influent (08-02-2024),8/2/2024,Soluble BOD,199,199,,mg/L
ST24AUG04-02-032 ,TEM ABF Influent (08-03-2024),8/3/2024,% Volatile Suspended Solids,84,84,,%
ST24AUG04-02-032 ,TEM ABF Influent (08-03-2024),8/3/2024,Total Suspended Solids,507,507,,mg/L
ST24AUG04-02-032 ,TEM ABF Influent (08-03-2024),8/3/2024,Volatile Suspended Solids,427,427,,mg/L
ST24AUG04-02-032 ,TEM ABF Influent (08-03-2024),8/3/2024,pH,6.95,6.95,,pH Units
ST24AUG04-02-032 ,TEM ABF Influent (08-03-2024),8/3/2024,Soluble BOD,372,372,,mg/L
ST24AUG05-01-033 ,TEM ABF Influent (08-04-2024),8/4/2024,% Volatile Suspended Solids,76,76,,%
ST24AUG05-01-033 ,TEM ABF Influent (08-04-2024),8/4/2024,Total Suspended Solids,393,393,,mg/L
ST24AUG05-01-033 ,TEM ABF Influent (08-04-2024),8/4/2024,Volatile Suspended Solids,300,300,,mg/L
ST24AUG05-01-033 ,TEM ABF Influent (08-04-2024),8/4/2024,pH,6.81,6.81,,pH Units
ST24AUG05-01-033 ,TEM ABF Influent (08-04-2024),8/4/2024,Soluble BOD,393,393,,mg/L
ST24AUG06-01-033 ,TEM ABF Influent (08-05-2024),8/5/2024,% Volatile Suspended Solids,80,80,,%
ST24AUG06-01-033 ,TEM ABF Influent (08-05-2024),8/5/2024,Total Suspended Solids,488,488,,mg/L
ST24AUG06-01-033 ,TEM ABF Influent (08-05-2024),8/5/2024,Volatile Suspended Solids,390,390,,mg/L
ST24AUG06-01-033 ,TEM ABF Influent (08-05-2024),8/5/2024,pH,6.50,6.50,,pH Units
ST24AUG06-01-033 ,TEM ABF Influent (08-05-2024),8/5/2024,Soluble BOD,528,528,,mg/L
ST24AUG07-01-033 ,TEM ABF Influent (08-06-2024),8/6/2024,% Volatile Suspended Solids,94,94,,%
ST24AUG07-01-033 ,TEM ABF Influent (08-06-2024),8/6/2024,Total Suspended Solids,330,330,,mg/L
ST24AUG07-01-033 ,TEM ABF Influent (08-06-2024),8/6/2024,Volatile Suspended Solids,310,310,,mg/L
ST24AUG07-01-033 ,TEM ABF Influent (08-06-2024),8/6/2024,pH,6.51,6.51,,pH Units
ST24AUG07-01-033 ,TEM ABF Influent (08-06-2024),8/6/2024,Soluble BOD,573,573,,mg/L
ST24AUG08-01-035 ,TEM ABF Influent (08-07-2024),8/7/2024,pH,7.42,7.42,,pH Units
ST24AUG08-01-035 ,TEM ABF Influent (08-07-2024),8/7/2024,Soluble BOD,671,671,,mg/L
ST24AUG08-01-035 ,TEM ABF Influent (08-07-2024),8/7/2024,% Volatile Suspended Solids,92,92,,%
ST24AUG08-01-035 ,TEM ABF Influent (08-07-2024),8/7/2024,Total Suspended Solids,350,350,,mg/L
ST24AUG08-01-035 ,TEM ABF Influent (08-07-2024),8/7/2024,Volatile Suspended Solids,323,323,,mg/L
ST24AUG09-01-033 ,TEM ABF Influent (08-08-2024),8/8/2024,% Volatile Suspended Solids,60,60,,%
ST24AUG09-01-033 ,TEM ABF Influent (08-08-2024),8/8/2024,Total Suspended Solids,440,440,,mg/L
ST24AUG09-01-033 ,TEM ABF Influent (08-08-2024),8/8/2024,Volatile Suspended Solids,264,264,,mg/L
ST24AUG09-01-033 ,TEM ABF Influent (08-08-2024),8/8/2024,pH,6.88,6.88,,pH Units
ST24AUG09-01-033 ,TEM ABF Influent (08-08-2024),8/8/2024,Soluble BOD,451,451,,mg/L
ST24AUG10-02-032 ,TEM ABF Influent (08-09-2024),8/9/2024,% Volatile Suspended Solids,85,85,,%
ST24AUG10-02-032 ,TEM ABF Influent (08-09-2024),8/9/2024,Total Suspended Solids,404,404,,mg/L
ST24AUG10-02-032 ,TEM ABF Influent (08-09-2024),8/9/2024,Volatile Suspended Solids,342,342,,mg/L
ST24AUG10-02-032 ,TEM ABF Influent (08-09-2024),8/9/2024,pH,6.88,6.88,,pH Units
ST24AUG10-02-032 ,TEM ABF Influent (08-09-2024),8/9/2024,Soluble BOD,431,431,,mg/L
ST24AUG11-02-032 ,TEM ABF Influent (08-10-2024),8/10/2024,% Volatile Suspended Solids,90,90,,%
ST24AUG11-02-032 ,TEM ABF Influent (08-10-2024),8/10/2024,Total Suspended Solids,430,430,,mg/L
ST24AUG11-02-032 ,TEM ABF Influent (08-10-2024),8/10/2024,Volatile Suspended Solids,388,388,,mg/L
ST24AUG11-02-032 ,TEM ABF Influent (08-10-2024),8/10/2024,pH,6.81,6.81,,pH Units
ST24AUG11-02-032 ,TEM ABF Influent (08-10-2024),8/10/2024,Soluble BOD,494,494,,mg/L
ST24AUG12-01-033 ,TEM ABF Influent (08-11-2024),8/11/2024,% Volatile Suspended Solids,90,90,,%
ST24AUG12-01-033 ,TEM ABF Influent (08-11-2024),8/11/2024,Total Suspended Solids,450,450,,mg/L
ST24AUG12-01-033 ,TEM ABF Influent (08-11-2024),8/11/2024,Volatile Suspended Solids,403,403,,mg/L
ST24AUG12-01-033 ,TEM ABF Influent (08-11-2024),8/11/2024,pH,6.90,6.90,,pH Units
ST24AUG12-01-033 ,TEM ABF Influent (08-11-2024),8/11/2024,Soluble BOD,386,386,,mg/L
ST24AUG13-01-033 ,TEM ABF Influent (08-12-2024),8/12/2024,% Volatile Suspended Solids,87,87,,%
ST24AUG13-01-033 ,TEM ABF Influent (08-12-2024),8/12/2024,Total Suspended Solids,435,435,,mg/L
ST24AUG13-01-033 ,TEM ABF Influent (08-12-2024),8/12/2024,Volatile Suspended Solids,380,380,,mg/L
ST24AUG13-01-033 ,TEM ABF Influent (08-12-2024),8/12/2024,pH,6.72,6.72,,pH Units
ST24AUG13-01-033 ,TEM ABF Influent (08-12-2024),8/12/2024,Soluble BOD,406,406,,mg/L
ST24AUG14-01-033 ,TEM ABF Influent (08-13-2024),8/13/2024,% Volatile Suspended Solids,87,87,,%
ST24AUG14-01-033 ,TEM ABF Influent (08-13-2024),8/13/2024,Total Suspended Solids,360,360,,mg/L
ST24AUG14-01-033 ,TEM ABF Influent (08-13-2024),8/13/2024,Volatile Suspended Solids,313,313,,mg/L
ST24AUG14-01-033 ,TEM ABF Influent (08-13-2024),8/13/2024,pH,6.94,6.94,,pH Units
ST24AUG14-01-033 ,TEM ABF Influent (08-13-2024),8/13/2024,Soluble BOD,397,397,,mg/L
ST24AUG15-01-035 ,TEM ABF Influent (08-14-2024),8/14/2024,pH,6.81,6.81,,pH Units
ST24AUG15-01-035 ,TEM ABF Influent (08-14-2024),8/14/2024,Soluble BOD,352,352,,mg/L
ST24AUG15-01-035 ,TEM ABF Influent (08-14-2024),8/14/2024,% Volatile Suspended Solids,80,80,,%
ST24AUG15-01-035 ,TEM ABF Influent (08-14-2024),8/14/2024,Total Suspended Solids,455,455,,mg/L
ST24AUG15-01-035 ,TEM ABF Influent (08-14-2024),8/14/2024,Volatile Suspended Solids,365,365,,mg/L
ST24AUG16-01-033 ,TEM ABF Influent (08-15-2024),8/15/2024,% Volatile Suspended Solids,85,85,,%
ST24AUG16-01-033 ,TEM ABF Influent (08-15-2024),8/15/2024,Total Suspended Solids,516,516,,mg/L
ST24AUG16-01-033 ,TEM ABF Influent (08-15-2024),8/15/2024,Volatile Suspended Solids,440,440,,mg/L
ST24AUG16-01-033 ,TEM ABF Influent (08-15-2024),8/15/2024,pH,6.81,6.81,,pH Units
ST24AUG16-01-033 ,TEM ABF Influent (08-15-2024),8/15/2024,Soluble BOD,393,393,,mg/L
ST24AUG17-02-032 ,TEM ABF Influent (08-16-2024),8/16/2024,% Volatile Suspended Solids,91,91,,%
ST24AUG17-02-032 ,TEM ABF Influent (08-16-2024),8/16/2024,Total Suspended Solids,530,530,,mg/L
ST24AUG17-02-032 ,TEM ABF Influent (08-16-2024),8/16/2024,Volatile Suspended Solids,483,483,,mg/L
ST24AUG17-02-032 ,TEM ABF Influent (08-16-2024),8/16/2024,pH,6.73,6.73,,pH Units
ST24AUG17-02-032 ,TEM ABF Influent (08-16-2024),8/16/2024,Soluble BOD,451,451,,mg/L
ST24AUG18-02-032 ,TEM ABF Influent (08-17-2024),8/17/2024,% Volatile Suspended Solids,86,86,,%
ST24AUG18-02-032 ,TEM ABF Influent (08-17-2024),8/17/2024,Total Suspended Solids,564,564,,mg/L
ST24AUG18-02-032 ,TEM ABF Influent (08-17-2024),8/17/2024,Volatile Suspended Solids,484,484,,mg/L
ST24AUG18-02-032 ,TEM ABF Influent (08-17-2024),8/17/2024,pH,6.75,6.75,,pH Units
ST24AUG18-02-032 ,TEM ABF Influent (08-17-2024),8/17/2024,Soluble BOD,505,505,,mg/L
ST24AUG19-01-033 ,TEM ABF Influent (08-18-2024),8/18/2024,% Volatile Suspended Solids,96,96,,%
ST24AUG19-01-033 ,TEM ABF Influent (08-18-2024),8/18/2024,Total Suspended Solids,610,610,,mg/L
ST24AUG19-01-033 ,TEM ABF Influent (08-18-2024),8/18/2024,Volatile Suspended Solids,583,583,,mg/L
ST24AUG19-01-033 ,TEM ABF Influent (08-18-2024),8/18/2024,pH,7.13,7.13,,pH Units
ST24AUG19-01-033 ,TEM ABF Influent (08-18-2024),8/18/2024,Soluble BOD,307,307,,mg/L
ST24AUG20-01-033 ,TEM ABF Influent (08-19-2024),8/19/2024,% Volatile Suspended Solids,92,92,,%
ST24AUG20-01-033 ,TEM ABF Influent (08-19-2024),8/19/2024,Total Suspended Solids,487,487,,mg/L
ST24AUG20-01-033 ,TEM ABF Influent (08-19-2024),8/19/2024,Volatile Suspended Solids,447,447,,mg/L
ST24AUG20-01-033 ,TEM ABF Influent (08-19-2024),8/19/2024,pH,6.94,6.94,,pH Units
ST24AUG20-01-033 ,TEM ABF Influent (08-19-2024),8/19/2024,Soluble BOD,393,393,,mg/L
ST24AUG21-02-033 ,TEM ABF Influent (08-20-2024),8/20/2024,% Volatile Suspended Solids,86,86,,%
ST24AUG21-02-033 ,TEM ABF Influent (08-20-2024),8/20/2024,Total Suspended Solids,466,466,,mg/L
ST24AUG21-02-033 ,TEM ABF Influent (08-20-2024),8/20/2024,Volatile Suspended Solids,402,402,,mg/L
ST24AUG21-02-033 ,TEM ABF Influent (08-20-2024),8/20/2024,pH,6.86,6.86,,pH Units
ST24AUG21-02-033 ,TEM ABF Influent (08-20-2024),8/20/2024,Soluble BOD,359,359,,mg/L
ST24AUG22-01-035 ,TEM ABF Influent (08-21-2024),8/21/2024,pH,6.92,6.92,,pH Units
ST24AUG22-01-035 ,TEM ABF Influent (08-21-2024),8/21/2024,Soluble BOD,392,392,,mg/L
ST24AUG22-01-035 ,TEM ABF Influent (08-21-2024),8/21/2024,% Volatile Suspended Solids,87,87,,%
ST24AUG22-01-035 ,TEM ABF Influent (08-21-2024),8/21/2024,Total Suspended Solids,647,647,,mg/L
ST24AUG22-01-035 ,TEM ABF Influent (08-21-2024),8/21/2024,Volatile Suspended Solids,563,563,,mg/L
ST24AUG23-01-033 ,TEM ABF Influent (08-22-2024),8/22/2024,% Volatile Suspended Solids,93,93,,%
ST24AUG23-01-033 ,TEM ABF Influent (08-22-2024),8/22/2024,Total Suspended Solids,560,560,,mg/L
ST24AUG23-01-033 ,TEM ABF Influent (08-22-2024),8/22/2024,Volatile Suspended Solids,520,520,,mg/L
ST24AUG23-01-033 ,TEM ABF Influent (08-22-2024),8/22/2024,pH,6.95,6.95,,pH Units
ST24AUG23-01-033 ,TEM ABF Influent (08-22-2024),8/22/2024,Soluble BOD,355,355,,mg/L
ST24AUG24-02-032 ,TEM ABF Influent (08-23-2024),8/23/2024,% Volatile Suspended Solids,97,97,,%
ST24AUG24-02-032 ,TEM ABF Influent (08-23-2024),8/23/2024,Total Suspended Solids,497,497,,mg/L
ST24AUG24-02-032 ,TEM ABF Influent (08-23-2024),8/23/2024,Volatile Suspended Solids,483,483,,mg/L
ST24AUG24-02-032 ,TEM ABF Influent (08-23-2024),8/23/2024,pH,6.72,6.72,,pH Units
ST24AUG24-02-032 ,TEM ABF Influent (08-23-2024),8/23/2024,Soluble BOD,448,448,,mg/L
ST24AUG25-02-032 ,TEM ABF Influent (08-24-2024),8/24/2024,% Volatile Suspended Solids,94,94,,%
ST24AUG25-02-032 ,TEM ABF Influent (08-24-2024),8/24/2024,Total Suspended Solids,530,530,,mg/L
ST24AUG25-02-032 ,TEM ABF Influent (08-24-2024),8/24/2024,Volatile Suspended Solids,500,500,,mg/L
ST24AUG25-02-032 ,TEM ABF Influent (08-24-2024),8/24/2024,pH,6.81,6.81,,pH Units
ST24AUG25-02-032 ,TEM ABF Influent (08-24-2024),8/24/2024,Soluble BOD,424,424,,mg/L
ST24AUG26-01-033 ,TEM ABF Influent (08-25-2024),8/25/2024,% Volatile Suspended Solids,90,90,,%
ST24AUG26-01-033 ,TEM ABF Influent (08-25-2024),8/25/2024,Total Suspended Solids,770,770,,mg/L
ST24AUG26-01-033 ,TEM ABF Influent (08-25-2024),8/25/2024,Volatile Suspended Solids,690,690,,mg/L
ST24AUG26-01-033 ,TEM ABF Influent (08-25-2024),8/25/2024,pH,6.93,6.93,,pH Units
ST24AUG26-01-033 ,TEM ABF Influent (08-25-2024),8/25/2024,Soluble BOD,445,445,,mg/L
ST24AUG27-01-033 ,TEM ABF Influent (08-26-2024),8/26/2024,% Volatile Suspended Solids,86,86,,%
ST24AUG27-01-033 ,TEM ABF Influent (08-26-2024),8/26/2024,Total Suspended Solids,415,415,,mg/L
ST24AUG27-01-033 ,TEM ABF Influent (08-26-2024),8/26/2024,Volatile Suspended Solids,355,355,,mg/L
ST24AUG27-01-033 ,TEM ABF Influent (08-26-2024),8/26/2024,pH,6.66,6.66,,pH Units
ST24AUG27-01-033 ,TEM ABF Influent (08-26-2024),8/26/2024,Soluble BOD,355,355,,mg/L
ST24AUG28-01-033 ,TEM ABF Influent (08-27-2024),8/27/2024,% Volatile Suspended Solids,90,90,,%
ST24AUG28-01-033 ,TEM ABF Influent (08-27-2024),8/27/2024,Total Suspended Solids,463,463,,mg/L
ST24AUG28-01-033 ,TEM ABF Influent (08-27-2024),8/27/2024,Volatile Suspended Solids,417,417,,mg/L
ST24AUG28-01-033 ,TEM ABF Influent (08-27-2024),8/27/2024,pH,6.88,6.88,,pH Units
ST24AUG28-01-033 ,TEM ABF Influent (08-27-2024),8/27/2024,Soluble BOD,383,383,,mg/L
ST24AUG29-01-035 ,TEM ABF Influent (08-28-2024),8/28/2024,pH,6.80,6.80,,pH Units
ST24AUG29-01-035 ,TEM ABF Influent (08-28-2024),8/28/2024,Soluble BOD,465,465,,mg/L
ST24AUG29-01-035 ,TEM ABF Influent (08-28-2024),8/28/2024,% Volatile Suspended Solids,88,88,,%
ST24AUG29-01-035 ,TEM ABF Influent (08-28-2024),8/28/2024,Total Suspended Solids,680,680,,mg/L
ST24AUG29-01-035 ,TEM ABF Influent (08-28-2024),8/28/2024,Volatile Suspended Solids,600,600,,mg/L
ST24AUG30-01-033 ,TEM ABF Influent (08-29-2024),8/29/2024,% Volatile Suspended Solids,81,81,,%
ST24AUG30-01-033 ,TEM ABF Influent (08-29-2024),8/29/2024,Total Suspended Solids,450,450,,mg/L
ST24AUG30-01-033 ,TEM ABF Influent (08-29-2024),8/29/2024,Volatile Suspended Solids,365,365,,mg/L
ST24AUG30-01-033 ,TEM ABF Influent (08-29-2024),8/29/2024,pH,6.70,6.70,,pH Units
ST24AUG30-01-033 ,TEM ABF Influent (08-29-2024),8/29/2024,Soluble BOD,388,388,,mg/L
ST24AUG31-02-032 ,TEM ABF Influent (08-30-2024),8/30/2024,% Volatile Suspended Solids,81,81,,%
ST24AUG31-02-032 ,TEM ABF Influent (08-30-2024),8/30/2024,Total Suspended Solids,475,475,,mg/L
ST24AUG31-02-032 ,TEM ABF Influent (08-30-2024),8/30/2024,Volatile Suspended Solids,383,383,,mg/L
ST24AUG31-02-032 ,TEM ABF Influent (08-30-2024),8/30/2024,pH,7.18,7.18,,pH Units
ST24AUG31-02-032 ,TEM ABF Influent (08-30-2024),8/30/2024,Soluble BOD,268,268,,mg/L
ST24SEP01-08-032 ,TEM ABF Influent (08-31-2024),8/31/2024,% Volatile Suspended Solids,80,80,,%
ST24SEP01-08-032 ,TEM ABF Influent (08-31-2024),8/31/2024,Total Suspended Solids,406,406,,mg/L
ST24SEP01-08-032 ,TEM ABF Influent (08-31-2024),8/31/2024,Volatile Suspended Solids,326,326,,mg/L
ST24SEP01-08-032 ,TEM ABF Influent (08-31-2024),8/31/2024,pH,6.96,6.96,,pH Units
ST24SEP01-08-032 ,TEM ABF Influent (08-31-2024),8/31/2024,Soluble BOD,238,238,,mg/L
ST24SEP02-01-033 ,TEM ABF Influent (09-01-2024),9/1/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP02-01-033 ,TEM ABF Influent (09-01-2024),9/1/2024,Total Suspended Solids,456,456,,mg/L
ST24SEP02-01-033 ,TEM ABF Influent (09-01-2024),9/1/2024,Volatile Suspended Solids,386,386,,mg/L
ST24SEP02-01-033 ,TEM ABF Influent (09-01-2024),9/1/2024,pH,7.11,7.11,,pH Units
ST24SEP02-01-033 ,TEM ABF Influent (09-01-2024),9/1/2024,Soluble BOD,187,187,,mg/L
ST24SEP03-01-033 ,TEM ABF Influent (09-02-2024),9/2/2024,% Volatile Suspended Solids,83,83,,%
ST24SEP03-01-033 ,TEM ABF Influent (09-02-2024),9/2/2024,Total Suspended Solids,490,490,,mg/L
ST24SEP03-01-033 ,TEM ABF Influent (09-02-2024),9/2/2024,Volatile Suspended Solids,408,408,,mg/L
ST24SEP03-01-033 ,TEM ABF Influent (09-02-2024),9/2/2024,pH,7.01,7.01,,pH Units
ST24SEP03-01-033 ,TEM ABF Influent (09-02-2024),9/2/2024,Soluble BOD,336,336,,mg/L
ST24SEP04-01-033 ,TEM ABF Influent (09-03-2024),9/3/2024,% Volatile Suspended Solids,80,80,,%
ST24SEP04-01-033 ,TEM ABF Influent (09-03-2024),9/3/2024,Total Suspended Solids,920,920,,mg/L
ST24SEP04-01-033 ,TEM ABF Influent (09-03-2024),9/3/2024,Volatile Suspended Solids,737,737,,mg/L
ST24SEP04-01-033 ,TEM ABF Influent (09-03-2024),9/3/2024,pH,6.92,6.92,,pH Units
ST24SEP04-01-033 ,TEM ABF Influent (09-03-2024),9/3/2024,Soluble BOD,325,325,,mg/L
ST24SEP05-01-035 ,TEM ABF Influent (09-04-2024),9/4/2024,pH,6.80,6.80,,pH Units
ST24SEP05-01-035 ,TEM ABF Influent (09-04-2024),9/4/2024,Soluble BOD,445,445,,mg/L
ST24SEP05-01-035 ,TEM ABF Influent (09-04-2024),9/4/2024,% Volatile Suspended Solids,84,84,,%
ST24SEP05-01-035 ,TEM ABF Influent (09-04-2024),9/4/2024,Total Suspended Solids,660,660,,mg/L
ST24SEP05-01-035 ,TEM ABF Influent (09-04-2024),9/4/2024,Volatile Suspended Solids,553,553,,mg/L
ST24SEP06-01-033 ,TEM ABF Influent (09-05-2024),9/5/2024,% Volatile Suspended Solids,85,85,,%
ST24SEP06-01-033 ,TEM ABF Influent (09-05-2024),9/5/2024,Total Suspended Solids,850,850,,mg/L
