SampleName,StartDate,EndDate
Maxson Operations Data (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Rainfall,0.00,0.00,,inch
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Temperature - DIG.SDG.,30.90,30.90,,C
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Temperature - Effluent,26.50,26.50,,C
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Temperature - Influent,21.10,21.10,,C
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Temperature - North,29.20,29.20,,C
MX25SEP13-01-001,Maxson Operations Data (09-13-2025),9/13/2025,Wet Cake,,,,Gallons/Day
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,% VOL. RED.,,,,%
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Dissolved O2 - North,1.50,1.50,,mg/L
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,"Dissolved Oxygen, Effluent",1.50,1.50,,mg/L
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,"Dissolved Oxygen, Influent",0.32,0.32,,mg/L
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,"Flow(MAX), Influent",51.80,51.80,,MGD
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,"Flow, Effluent",,,,MGD
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,"Flow, Influent",47.90,47.90,,MGD
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Hours Bypassed,0.00,0.00,,
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Peracetic Acid,0.04,0.04,,ppm
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,pH - Effluent (Max),7.22,7.22,,pH Units
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,pH - Effluent (Min),7.09,7.09,,pH Units
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,pH - Influent,5.40,5.40,,pH Units
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Rainfall,0.00,0.00,,inch
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Temperature - DIG.SDG.,27.00,27.00,,C
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Temperature - Effluent,28.10,28.10,,C
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Temperature - Influent,26.65,26.65,,C
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Temperature - North,28.60,28.60,,C
MX25SEP14-01-001,Maxson Operations Data (09-14-2025),9/14/2025,Wet Cake,,,,Gallons/Day
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,% VOL. RED.,78.00,78.00,,%
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Cake Dry Tons/Day,62.49,62.49,,Tons/Day
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Dissolved O2 - North,1.80,1.80,,mg/L
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,"Dissolved Oxygen, Effluent",2.30,2.30,,mg/L
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,"Dissolved Oxygen, Influent",0.60,0.60,,mg/L
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,"Flow(MAX), Influent",73.80,73.80,,MGD
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,"Flow, Effluent",,,,MGD
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,"Flow, Influent",56.40,56.40,,MGD
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Hours Bypassed,0.00,0.00,,
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Peracetic Acid,0.00,0.00,,ppm
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,pH - Effluent (Max),7.20,7.20,,pH Units
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,pH - Effluent (Min),7.16,7.16,,pH Units
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,pH - Influent,5.32,5.32,,pH Units
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Rainfall,0.24,0.24,,inch
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Temperature - DIG.SDG.,23.37,23.37,,C
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Temperature - Effluent,28.12,28.12,,C
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Temperature - Influent,27.10,27.10,,C
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Temperature - North,29.50,29.50,,C
MX25SEP15-01-001,Maxson Operations Data (09-15-2025),9/15/2025,Wet Cake,59462.00,59462.00,,Gallons/Day
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,% VOL. RED.,78.00,78.00,,%
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Cake Dry Tons/Day,22.96,22.96,,Tons/Day
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Dissolved O2 - North,5.10,5.10,,mg/L
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,"Dissolved Oxygen, Effluent",4.20,4.20,,mg/L
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,"Dissolved Oxygen, Influent",0.20,0.20,,mg/L
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,"Flow(MAX), Influent",68.70,68.70,,MGD
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,"Flow, Effluent",,,,MGD
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,"Flow, Influent",53.20,53.20,,MGD
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Hours Bypassed,0.00,0.00,,
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Peracetic Acid,0.01,0.01,,ppm
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,pH - Effluent (Max),6.87,6.87,,pH Units
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,pH - Effluent (Min),6.00,6.00,,pH Units
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,pH - Influent,5.60,5.60,,pH Units
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Rainfall,0.00,0.00,,inch
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Temperature - DIG.SDG.,29..30,29..30,,C
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Temperature - Effluent,28.20,28.20,,C
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Temperature - Influent,28.60,28.60,,C
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Temperature - North,29.30,29.30,,C
MX25SEP16-01-001,Maxson Operations Data (09-16-2025),9/16/2025,Wet Cake,24401.00,24401.00,,Gallons/Day
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,% VOL. RED.,79.00,79.00,,%
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Cake Dry Tons/Day,13.82,13.82,,Tons/Day
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Dissolved O2 - North,1.70,1.70,,mg/L
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,"Dissolved Oxygen, Effluent",3.40,3.40,,mg/L
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,"Dissolved Oxygen, Influent",0.23,0.23,,mg/L
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,"Flow(MAX), Influent",68.00,68.00,,MGD
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,"Flow, Effluent",,,,MGD
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,"Flow, Influent",52.60,52.60,,MGD
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Hours Bypassed,0.00,0.00,,
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Peracetic Acid,0.02,0.02,,ppm
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,pH - Effluent (Max),7.34,7.34,,pH Units
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,pH - Effluent (Min),7.22,7.22,,pH Units
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,pH - Influent,6.00,6.00,,pH Units
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Rainfall,0.00,0.00,,inch
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Temperature - DIG.SDG.,31.30,31.30,,C
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Temperature - Effluent,27.50,27.50,,C
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Temperature - Influent,27.20,27.20,,C
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Temperature - North,29.40,29.40,,C
MX25SEP17-01-001,Maxson Operations Data (09-17-2025),9/17/2025,Wet Cake,13317.00,13317.00,,Gallons/Day
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,% VOL. RED.,76.00,76.00,,%
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Cake Dry Tons/Day,21.08,21.08,,Tons/Day
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Dissolved O2 - North,3.60,3.60,,mg/L
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,"Dissolved Oxygen, Effluent",6.21,6.21,,mg/L
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,"Dissolved Oxygen, Influent",1.55,1.55,,mg/L
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,"Flow(MAX), Influent",66.00,66.00,,MGD
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,"Flow, Effluent",,,,MGD
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,"Flow, Influent",52.90,52.90,,MGD
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Hours Bypassed,0.00,0.00,,
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Peracetic Acid,0.01,0.01,,ppm
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,pH - Effluent (Max),7.48,7.48,,pH Units
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,pH - Effluent (Min),6.13,6.13,,pH Units
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,pH - Influent,6.50,6.50,,pH Units
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Rainfall,0.00,0.00,,inch
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Temperature - DIG.SDG.,31.20,31.20,,C
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Temperature - Effluent,27.50,27.50,,C
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Temperature - Influent,27.20,27.20,,C
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Temperature - North,29.60,29.60,,C
MX25SEP18-01-001,Maxson Operations Data (09-18-2025),9/18/2025,Wet Cake,20735.00,20735.00,,Gallons/Day
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,% VOL. RED.,81.00,81.00,,%
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Cake Dry Tons/Day,52.70,52.70,,Tons/Day
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Dissolved O2 - North,5.60,5.60,,mg/L
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,"Dissolved Oxygen, Effluent",2.20,2.20,,mg/L
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,"Dissolved Oxygen, Influent",0.70,0.70,,mg/L
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,"Flow(MAX), Influent",66.10,66.10,,MGD
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,"Flow, Effluent",,,,MGD
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,"Flow, Influent",52.20,52.20,,MGD
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Hours Bypassed,0.00,0.00,,
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Peracetic Acid,0.01,0.01,,ppm
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,pH - Effluent (Max),7.37,7.37,,pH Units
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,pH - Effluent (Min),7.28,7.28,,pH Units
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,pH - Influent,5.70,5.70,,pH Units
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Rainfall,0.03,0.03,,inch
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Temperature - DIG.SDG.,29.90,29.90,,C
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Temperature - Effluent,27.10,27.10,,C
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Temperature - Influent,26.10,26.10,,C
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Temperature - North,29.50,29.50,,C
MX25SEP19-01-001,Maxson Operations Data (09-19-2025),9/19/2025,Wet Cake,54599.00,54599.00,,Gallons/Day
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,% VOL. RED.,,,,%
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Dissolved O2 - North,4.35,4.35,,mg/L
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,"Dissolved Oxygen, Effluent",3.30,3.30,,mg/L
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,"Dissolved Oxygen, Influent",0.30,0.30,,mg/L
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,"Flow(MAX), Influent",50.10,50.10,,MGD
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,"Flow, Effluent",,,,MGD
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,"Flow, Influent",49.20,49.20,,MGD
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Hours Bypassed,0.00,0.00,,
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Peracetic Acid,0.00,0.00,,ppm
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,pH - Effluent (Max),7.30,7.30,,pH Units
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,pH - Effluent (Min),7.18,7.18,,pH Units
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,pH - Influent,5.63,5.63,,pH Units
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Rainfall,0.00,0.00,,inch
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Temperature - Effluent,27..10,27..10,,C
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Temperature - Influent,26.50,26.50,,C
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Temperature - North,24.30,24.30,,C
MX25SEP20-01-001,Maxson Operations Data (09-20-2025),9/20/2025,Wet Cake,,,,Gallons/Day
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,% VOL. RED.,,,,%
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Dissolved O2 - North,5.30,5.30,,mg/L
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,"Dissolved Oxygen, Effluent",3.40,3.40,,mg/L
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,"Dissolved Oxygen, Influent",0.47,0.47,,mg/L
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,"Flow(MAX), Influent",50.60,50.60,,MGD
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,"Flow, Effluent",,,,MGD
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,"Flow, Influent",49.50,49.50,,MGD
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Hours Bypassed,0.00,0.00,,
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Peracetic Acid,0.01,0.01,,ppm
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,pH - Effluent (Max),7.34,7.34,,pH Units
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,pH - Effluent (Min),7.27,7.27,,pH Units
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,pH - Influent,5.62,5.62,,pH Units
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Rainfall,0.01,0.01,,inch
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Temperature - DIG.SDG.,29.20,29.20,,C
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Temperature - Effluent,27.40,27.40,,C
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Temperature - Influent,26.80,26.80,,C
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Temperature - North,29.40,29.40,,C
MX25SEP21-01-001,Maxson Operations Data (09-21-2025),9/21/2025,Wet Cake,,,,Gallons/Day
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,% VOL. RED.,80.00,80.00,,%
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Cake Dry Tons/Day,14.68,14.68,,Tons/Day
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Dissolved O2 - North,5.00,5.00,,mg/L
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,"Dissolved Oxygen, Effluent",3.50,3.50,,mg/L
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,"Dissolved Oxygen, Influent",0.20,0.20,,mg/L
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,"Flow(MAX), Influent",71.10,71.10,,MGD
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,"Flow, Effluent",,,,MGD
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,"Flow, Influent",53.10,53.10,,MGD
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Hours Bypassed,0.00,0.00,,
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Peracetic Acid,0.00,0.00,,ppm
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,pH - Effluent (Max),7.38,7.38,,pH Units
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,pH - Effluent (Min),7.15,7.15,,pH Units
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,pH - Influent,5.72,5.72,,pH Units
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Rainfall,0.11,0.11,,inch
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Temperature - DIG.SDG.,30.90,30.90,,C
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Temperature - Effluent,26.45,26.45,,C
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Temperature - Influent,25.56,25.56,,C
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Temperature - North,29.20,29.20,,C
MX25SEP22-01-001,Maxson Operations Data (09-22-2025),9/22/2025,Wet Cake,16435.00,16435.00,,Gallons/Day
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,% VOL. RED.,81.00,81.00,,%
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Cake Dry Tons/Day,17.35,17.35,,Tons/Day
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Dissolved O2 - North,5.50,5.50,,mg/L
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,"Dissolved Oxygen, Effluent",4.70,4.70,,mg/L
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,"Dissolved Oxygen, Influent",0.40,0.40,,mg/L
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,"Flow(MAX), Influent",72.50,72.50,,MGD
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,"Flow, Effluent",,,,MGD
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,"Flow, Influent",56.00,56.00,,MGD
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Hours Bypassed,0.00,0.00,,
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Peracetic Acid,0.41,0.41,,ppm
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,pH - Effluent (Max),7.32,7.32,,pH Units
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,pH - Effluent (Min),7.08,7.08,,pH Units
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,pH - Influent,5.60,5.60,,pH Units
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Rainfall,1.40,1.40,,inch
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Temperature - DIG.SDG.,30.90,30.90,,C
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Temperature - Effluent,27.90,27.90,,C
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Temperature - Influent,26.80,26.80,,C
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Temperature - North,29.30,29.30,,C
MX25SEP23-01-001,Maxson Operations Data (09-23-2025),9/23/2025,Wet Cake,20376.00,20376.00,,Gallons/Day
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,% VOL. RED.,68.00,68.00,,%
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Cake Dry Tons/Day,11.13,11.13,,Tons/Day
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Dissolved O2 - North,4.90,4.90,,mg/L
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,"Dissolved Oxygen, Effluent",3.40,3.40,,mg/L
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,"Dissolved Oxygen, Influent",0.35,0.35,,mg/L
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,"Flow(MAX), Influent",90.60,90.60,,MGD
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,"Flow, Effluent",,,,MGD
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,"Flow, Influent",61.40,61.40,,MGD
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Hours Bypassed,0.00,0.00,,
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Peracetic Acid,0.03,0.03,,ppm
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,pH - Effluent (Max),7.21,7.21,,pH Units
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,pH - Effluent (Min),6.89,6.89,,pH Units
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,pH - Influent,5.42,5.42,,pH Units
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Rainfall,0.19,0.19,,inch
MX25SEP24-01-001,Maxson Operations Data (09-24-2025),9/24/2025,Temperature - DIG.SDG.,29.20,29.20,,C
