SampleName,StartDate,EndDate
TEM Final Effluent (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST25SEP20-02-006  ,TEM Final Effluent (09-19-2025),9/19/2025,Apparent Color,716,716,,PCU
ST25SEP20-02-006  ,TEM Final Effluent (09-19-2025),9/19/2025,pH Apparent Color,7.61,7.61,,
ST25SEP20-02-006  ,TEM Final Effluent (09-19-2025),9/19/2025,True Color,,,,PCU
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Biochemical Oxygen Demand,58,58,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Dissolved Oxygen,6.83,6.83,,ppm
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,pH,7.61,7.61,,pH Units
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Sample Amount,1000,1000,,ml
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Settleable Solids,12,12,,ml/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Sulfur,32.5,32.5,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Ammonia as N,23.2,23.2,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,pH,7.72,7.72,,pH Units
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Soluble BOD,13,13,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Chemical Oxygen Demand,180,180,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Apparent Color,940,940,,PCU
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,pH Apparent Color,7.61,7.61,,
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,True Color,,,,PCU
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,% Volatile Suspended Solids,89,89,,%
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Total Suspended Solids,166,166,,mg/L
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,TSS - Change in Wt,1.90,1.90,,%
ST25SEP21-02-006  ,TEM Final Effluent (09-20-2025),9/20/2025,Volatile Suspended Solids,147,147,,mg/L
ST25SEP21-02-037,TEM Final Effluent (COD GRAB) (09-21-2025),9/21/2025,Chemical Oxygen Demand,224,224,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Biochemical Oxygen Demand,40,40,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Dissolved Oxygen,8.49,8.49,,ppm
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,pH,7.68,7.68,,pH Units
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Sample Amount,1000,1000,,ml
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Settleable Solids,1.5,1.5,,ml/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Sulfur,25.6,25.6,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Ammonia as N,59,59,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,% Volatile Suspended Solids,100,100,,%
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Total Suspended Solids,61,61,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,TSS - Change in Wt,2.46,2.46,,%
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Volatile Suspended Solids,61,61,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,pH,7.67,7.67,,pH Units
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Soluble BOD,<12,<12,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Chemical Oxygen Demand,220,220,,mg/L
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,Apparent Color,540,540,,PCU
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,pH Apparent Color,7.68,7.68,,
ST25SEP22-01-006  ,TEM Final Effluent (09-21-2025),9/21/2025,True Color,,,,PCU
ST25SEP22-01-038,TEM Final Effluent (COD grab) (09-22-2025),9/22/2025,Chemical Oxygen Demand,240,240,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Biochemical Oxygen Demand,84,84,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Dissolved Oxygen,6.35,6.35,,ppm
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,pH,7.52,7.52,,pH Units
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Sample Amount,1000,1000,,ml
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Settleable Solids,20,20,,ml/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Sulfur,21.5,21.5,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Ammonia as N,29,29,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,pH,7.78,7.78,,pH Units
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Soluble BOD,<12,<12,!,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Chemical Oxygen Demand,450,450,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Apparent Color,1360,1360,,PCU
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,pH Apparent Color,7.52,7.52,,
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,True Color,,,,PCU
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,% Volatile Suspended Solids,93,93,,%
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Total Suspended Solids,194,194,,mg/L
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,TSS - Change in Wt,1.29,1.29,,%
ST25SEP23-01-006  ,TEM Final Effluent (09-22-2025),9/22/2025,Volatile Suspended Solids,179,179,,mg/L
ST25SEP23-01-035,TEM Final Effluent (cod grab) (09-23-2025),9/23/2025,Chemical Oxygen Demand,700,700,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Biochemical Oxygen Demand,75,75,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Dissolved Oxygen,6.45,6.45,,ppm
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,pH,7.50,7.50,,pH Units
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Sample Amount,1000,1000,,ml
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Settleable Solids,16,16,,ml/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Sulfur,20.3,20.3,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Ammonia as N,28.9,28.9,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,pH,7.85,7.85,,pH Units
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Soluble BOD,9,9,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Chemical Oxygen Demand,420,420,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Apparent Color,1250,1250,,PCU
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,pH Apparent Color,7.50,7.50,,
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,True Color,,,,PCU
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,% Volatile Suspended Solids,97,97,,%
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Total Suspended Solids,181,181,,mg/L
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,TSS - Change in Wt,1.39,1.39,,%
ST25SEP24-01-006  ,TEM Final Effluent (09-23-2025),9/23/2025,Volatile Suspended Solids,175,175,,mg/L
ST25SEP24-01-035,TEM Final Effluent (cod grab) (09-24-2025),9/24/2025,Chemical Oxygen Demand,260,260,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Biochemical Oxygen Demand,49,49,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Dissolved Oxygen,8.83,8.83,,ppm
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,pH,7.71,7.71,,pH Units
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Sample Amount,1000,1000,,ml
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Settleable Solids,8,8,,ml/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Sulfur,22.7,22.7,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Ammonia as N,30,30,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,pH,7.82,7.82,,pH Units
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Soluble BOD,12,12,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Chemical Oxygen Demand,280,280,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Apparent Color,910,910,,PCU
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,pH Apparent Color,7.71,7.71,,
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,True Color,,,,PCU
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,% Volatile Suspended Solids,98,98,,%
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Total Suspended Solids,99,99,,mg/L
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,TSS - Change in Wt,0.76,0.76,,%
ST25SEP25-01-006  ,TEM Final Effluent (09-24-2025),9/24/2025,Volatile Suspended Solids,97,97,,mg/L
ST25SEP25-01-037,TEM Final Effluent (COD GRAB) (09-25-2025),9/25/2025,Chemical Oxygen Demand,730,730,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Biochemical Oxygen Demand,109,109,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Dissolved Oxygen,5.37,5.37,,ppm
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,pH,7.42,7.42,,pH Units
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Sample Amount,1000,1000,,ml
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Settleable Solids,32,32,,ml/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,% Volatile Suspended Solids,88,88,,%
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Total Suspended Solids,294,294,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,TSS - Change in Wt,0.77,0.77,,%
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Volatile Suspended Solids,259,259,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Sulfur,27.8,27.8,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Ammonia as N,19.2,19.2,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,pH,7.57,7.57,,pH Units
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Soluble BOD,7,7,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Chemical Oxygen Demand,270,270,,mg/L
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,Apparent Color,800,800,,PCU
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,pH Apparent Color,7.42,7.42,,
ST25SEP26-01-006  ,TEM Final Effluent (09-25-2025),9/25/2025,True Color,,,,PCU
ST25SEP26-01-035,TEM Final Effluent (COD GRAB) (09-26-2025),9/26/2025,Chemical Oxygen Demand,190,190,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,% Volatile Suspended Solids,93,93,,%
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Total Suspended Solids,24,24,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,TSS - Change in Wt,2.88,2.88,,%
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Volatile Suspended Solids,23,23,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Biochemical Oxygen Demand,16,16,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Dissolved Oxygen,8.21,8.21,,ppm
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,pH,7.54,7.54,,pH Units
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Sample Amount,1000,1000,,ml
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Settleable Solids,0.5,0.5,,ml/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Sulfur,29.5,29.5,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Ammonia as N,32.3,32.3,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,pH,7.69,7.69,,pH Units
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Soluble BOD,15,15,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Chemical Oxygen Demand,144,144,,mg/L
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,Apparent Color,312,312,,PCU
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,pH Apparent Color,7.54,7.54,,
ST25SEP27-02-006  ,TEM Final Effluent (09-26-2025),9/26/2025,True Color,,,,PCU
ST25SEP27-02-037,TEM Final Effluent (COD Grab) (09-27-2025),9/27/2025,Chemical Oxygen Demand,200,200,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,% Volatile Suspended Solids,94,94,,%
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Total Suspended Solids,38,38,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,TSS - Change in Wt,3.92,3.92,,%
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Volatile Suspended Solids,36,36,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Biochemical Oxygen Demand,28,28,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Dissolved Oxygen,8.06,8.06,,ppm
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,pH,7.72,7.72,,pH Units
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Sample Amount,1000,1000,,ml
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Settleable Solids,<0.5,<0.5,,ml/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Sulfur,33.2,33.2,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Ammonia as N,51.5,51.5,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,pH,7.69,7.69,,pH Units
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Soluble BOD,12,12,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Chemical Oxygen Demand,150,150,,mg/L
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,Apparent Color,464,464,,PCU
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,pH Apparent Color,7.72,7.72,,
ST25SEP28-02-006  ,TEM Final Effluent (09-27-2025),9/27/2025,True Color,,,,PCU
ST25SEP28-02-037,TEM Final Effluent (COD Grab) (09-28-2025),9/28/2025,Chemical Oxygen Demand,150,150,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Biochemical Oxygen Demand,72,72,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Dissolved Oxygen,6.83,6.83,,ppm
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,pH,7.75,7.75,,pH Units
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Sample Amount,1000,1000,,ml
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Settleable Solids,19,19,,ml/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Sulfur,28.6,28.6,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Ammonia as N,46.3,46.3,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,% Volatile Suspended Solids,91,91,,%
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Total Suspended Solids,191,191,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,TSS - Change in Wt,1.31,1.31,,%
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Volatile Suspended Solids,173,173,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,pH,7.64,7.64,,pH Units
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Soluble BOD,21,21,,mg/L
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Apparent Color,1076,1076,,PCU
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,pH Apparent Color,7.75,7.75,,
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,True Color,,,,PCU
ST25SEP29-01-006  ,TEM Final Effluent (09-28-2025),9/28/2025,Chemical Oxygen Demand,84,84,,mg/L
ST25SEP29-01-038,TEM Final Effluent (COD Grab) (09-29-2025),9/29/2025,Chemical Oxygen Demand,136,136,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Biochemical Oxygen Demand,54,54,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Dissolved Oxygen,7.61,7.61,,ppm
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,pH,7.69,7.69,,pH Units
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Sample Amount,1000,1000,,ml
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Settleable Solids,15,15,,ml/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,% Volatile Suspended Solids,91,91,,%
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Total Suspended Solids,143,143,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,TSS - Change in Wt,1.96,1.96,,%
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Volatile Suspended Solids,130,130,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Sulfur,27.5,27.5,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Ammonia as N,38.8,38.8,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,pH,7.98,7.98,,pH Units
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Soluble BOD,25,25,,mg/L
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Apparent Color,408,408,,PCU
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,pH Apparent Color,7.69,7.69,,
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,True Color,,,,PCU
ST25SEP30-01-006  ,TEM Final Effluent (09-29-2025),9/29/2025,Chemical Oxygen Demand,224,224,,mg/L
ST25SEP30-01-035,TEM Final Effluent (COD GRAB) (09-30-2025),9/30/2025,Chemical Oxygen Demand,96,96,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,% Volatile Suspended Solids,98,98,,%
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Total Suspended Solids,15,15,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,TSS - Change in Wt,0.68,0.68,,%
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Volatile Suspended Solids,14,14,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Biochemical Oxygen Demand,13,13,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Dissolved Oxygen,8.15,8.15,,ppm
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,pH,7.71,7.71,,pH Units
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Sample Amount,1000,1000,,ml
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Settleable Solids,<0.5,<0.5,,ml/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Sulfur,79.2,79.2,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Ammonia as N,38.7,38.7,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,pH,7.77,7.77,,pH Units
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Soluble BOD,8,8,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Chemical Oxygen Demand,118,118,,mg/L
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,Apparent Color,288,288,,PCU
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,pH Apparent Color,7.71,7.71,,
ST25OCT01-06-006  ,TEM Final Effluent (09-30-2025),9/30/2025,True Color,,,,PCU
ST25OCT01-06-035,TEM Final Effluent (COD Grab) (10-01-2025),10/1/2025,Chemical Oxygen Demand,110,110,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,% Volatile Suspended Solids,80,80,,%
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Total Suspended Solids,15,15,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,TSS - Change in Wt,1.68,1.68,,%
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Volatile Suspended Solids,12,12,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Biochemical Oxygen Demand,9,9,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Dissolved Oxygen,7.99,7.99,,ppm
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,pH,7.72,7.72,,pH Units
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Sample Amount,1000,1000,,ml
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Settleable Solids,<0.5,<0.5,,ml/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Sulfur,25.5,25.5,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Ammonia as N,27,27,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Chemical Oxygen Demand,98,98,,mg/L
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Apparent Color,226,226,,PCU
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,pH Apparent Color,7.72,7.72,,
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,True Color,,,,PCU
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,pH,7.86,7.86,,pH Units
ST25OCT02-01-006  ,TEM Final Effluent (10-01-2025),10/1/2025,Soluble BOD,<12,<12,,mg/L
ST25OCT02-01-037,TEM Final Effluent (COD Grab) (10-02-2025),10/2/2025,Chemical Oxygen Demand,96,96,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Biochemical Oxygen Demand,9,9,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Dissolved Oxygen,8.75,8.75,,ppm
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,pH,7.83,7.83,,pH Units
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Sample Amount,1000,1000,,ml
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Settleable Solids,<0.5,<0.5,,ml/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,% Volatile Suspended Solids,86,86,,%
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Total Suspended Solids,11,11,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,TSS - Change in Wt,1.64,1.64,,%
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Volatile Suspended Solids,10,10,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Sulfur,21.2,21.2,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Ammonia as N,17.6,17.6,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Chemical Oxygen Demand,55,55,,mg/L
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Apparent Color,177,177,,PCU
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,pH Apparent Color,6.71,6.71,,
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,True Color,,,,PCU
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,pH,7.59,7.59,,pH Units
ST25OCT03-01-006  ,TEM Final Effluent (10-02-2025),10/2/2025,Soluble BOD,<12,<12,,mg/L
ST25OCT03-01-035,TEM Final Effluent (COD grab) (10-03-2025),10/3/2025,Chemical Oxygen Demand,52,52,,mg/L
ST25OCT04-02-006  ,TEM Final Effluent (10-03-2025),10/3/2025,% Volatile Suspended Solids,89,89,,%
ST25OCT04-02-006  ,TEM Final Effluent (10-03-2025),10/3/2025,Total Suspended Solids,29,29,,mg/L
