SampleName,StartDate,EndDate
TEM Influent (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Biochemical Oxygen Demand,933,933,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,pH,6.52,6.52,,pH Units
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Sample Amount,1000,1000,,ml
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Settleable Solids,12,12,,ml/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,% Volatile Suspended Solids,97,97,,%
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Total Suspended Solids,500,500,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,TSS - Change in Wt,0.90,0.90,,%
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Volatile Suspended Solids,485,485,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Sulfur,26.2,26.2,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Chemical Oxygen Demand,1960,1960,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Apparent Color,2620,2620,,PCU
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,pH Apparent Color,6.52,6.52,,
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,True Color,980,980,,PCU
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Ammonia as N,24.2,24.2,,mg/L
ST25SEP16-01-001,TEM Influent (09-15-2025),9/15/2025,Volatile Acids,390,390,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Biochemical Oxygen Demand,856,856,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,pH,6.64,6.64,,pH Units
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,% Volatile Suspended Solids,98,98,,%
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Total Suspended Solids,435,435,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,TSS - Change in Wt,1.27,1.27,,%
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Volatile Suspended Solids,425,425,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Sample Amount,1000,1000,,ml
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Settleable Solids,15,15,,ml/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Sulfur,26.2,26.2,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Ammonia as N,32,32,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Volatile Acids,390,390,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Chemical Oxygen Demand,408,408,,mg/L
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,Apparent Color,1964,1964,,PCU
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,pH Apparent Color,6.64,6.64,,
ST25SEP17-02-001,TEM Influent (09-16-2025),9/16/2025,True Color,352,352,,PCU
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Biochemical Oxygen Demand,668,668,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,pH,6.05,6.05,,pH Units
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,% Volatile Suspended Solids,96,96,,%
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Total Suspended Solids,294,294,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,TSS - Change in Wt,0.67,0.67,,%
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Volatile Suspended Solids,282,282,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Sample Amount,1000,1000,,ml
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Settleable Solids,4.5,4.5,,ml/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Sulfur,32.1,32.1,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Chemical Oxygen Demand,695,695,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Apparent Color,2485,2485,,PCU
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,pH Apparent Color,6.05,6.05,,
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,True Color,1580,1580,,PCU
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Volatile Acids,487,487,,mg/L
ST25SEP18-01-001,TEM Influent (09-17-2025),9/17/2025,Ammonia as N,55,55,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Biochemical Oxygen Demand,712,712,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,pH,6.36,6.36,,pH Units
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Sample Amount,1000,1000,,ml
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Settleable Solids,4,4,,ml/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,% Volatile Suspended Solids,97,97,,%
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Total Suspended Solids,260,260,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,TSS - Change in Wt,2.50,2.50,,%
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Volatile Suspended Solids,252,252,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Sulfur,28.6,28.6,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Volatile Acids,442,442,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Ammonia as N,42.9,42.9,,mg/L
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Apparent Color,2020,2020,,PCU
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,pH Apparent Color,6.36,6.36,,
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,True Color,960,960,,PCU
ST25SEP19-01-001,TEM Influent (09-18-2025),9/18/2025,Chemical Oxygen Demand,960,960,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Biochemical Oxygen Demand,867,867,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,pH,6.78,6.78,,pH Units
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,% Volatile Suspended Solids,94,94,,%
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Total Suspended Solids,527,527,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,TSS - Change in Wt,0.28,0.28,,%
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Volatile Suspended Solids,496,496,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Sample Amount,1000,1000,,ml
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Settleable Solids,13,13,,ml/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Sulfur,18.4,18.4,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Ammonia as N,22.5,22.5,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Volatile Acids,515,515,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Chemical Oxygen Demand,1670,1670,,mg/L
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,Apparent Color,3830,3830,,PCU
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,pH Apparent Color,6.78,6.78,,
ST25SEP20-02-001,TEM Influent (09-19-2025),9/19/2025,True Color,570,570,,PCU
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Biochemical Oxygen Demand,815,815,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,pH,6.69,6.69,,pH Units
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,% Volatile Suspended Solids,93,93,,%
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Total Suspended Solids,516,516,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,TSS - Change in Wt,0.10,0.10,,%
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Volatile Suspended Solids,477,477,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Sample Amount,1000,1000,,ml
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Settleable Solids,13,13,,ml/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Sulfur,33.5,33.5,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Chemical Oxygen Demand,1340,1340,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Apparent Color,3200,3200,,PCU
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,pH Apparent Color,6.69,6.69,,
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,True Color,860,860,,PCU
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Ammonia as N,23.4,23.4,,mg/L
ST25SEP21-02-001,TEM Influent (09-20-2025),9/20/2025,Volatile Acids,375,375,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Biochemical Oxygen Demand,427,427,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,pH,6.66,6.66,,pH Units
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Sample Amount,1000,1000,,ml
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Settleable Solids,12,12,,ml/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,% Volatile Suspended Solids,96,96,,%
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Total Suspended Solids,363,363,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,TSS - Change in Wt,3.16,3.16,,%
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Volatile Suspended Solids,348,348,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Sulfur,19.4,19.4,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Chemical Oxygen Demand,1100,1100,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Apparent Color,600,600,,PCU
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,pH Apparent Color,6.66,6.66,,
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,True Color,,,,PCU
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Ammonia as N,23.3,23.3,,mg/L
ST25SEP22-01-001,TEM Influent (09-21-2025),9/21/2025,Volatile Acids,303,303,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Biochemical Oxygen Demand,676,676,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,pH,6.73,6.73,,pH Units
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Sample Amount,1000,1000,,ml
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Settleable Solids,4.5,4.5,,ml/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,% Volatile Suspended Solids,92,92,,%
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Total Suspended Solids,208,208,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,TSS - Change in Wt,0.24,0.24,,%
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Volatile Suspended Solids,191,191,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Sulfur,13.7,13.7,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Chemical Oxygen Demand,1260,1260,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Apparent Color,2010,2010,,PCU
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,pH Apparent Color,6.73,6.73,,
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,True Color,760,760,,PCU
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Volatile Acids,333,333,,mg/L
ST25SEP23-01-001,TEM Influent (09-22-2025),9/22/2025,Ammonia as N,23.3,23.3,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Biochemical Oxygen Demand,776,776,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,pH,6.60,6.60,,pH Units
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,% Volatile Suspended Solids,95,95,,%
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Total Suspended Solids,291,291,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,TSS - Change in Wt,2.06,2.06,,%
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Volatile Suspended Solids,277,277,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Sample Amount,1000,1000,,ml
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Settleable Solids,6,6,,ml/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Sulfur,31.6,31.6,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Chemical Oxygen Demand,1350,1350,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Ammonia as N,24.1,24.1,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Volatile Acids,357,357,,mg/L
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,Apparent Color,2550,2550,,PCU
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,pH Apparent Color,6.60,6.60,,
ST25SEP24-01-001,TEM Influent (09-23-2025),9/23/2025,True Color,,,,PCU
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Biochemical Oxygen Demand,614,614,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,pH,7.45,7.45,,pH Units
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,% Volatile Suspended Solids,75,75,,%
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Total Suspended Solids,518,518,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,TSS - Change in Wt,2.41,2.41,,%
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Volatile Suspended Solids,388,388,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Sample Amount,1000,1000,,ml
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Settleable Solids,7,7,,ml/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Sulfur,29.9,29.9,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Volatile Acids,135,135,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Ammonia as N,15,15,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Chemical Oxygen Demand,1100,1100,,mg/L
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,Apparent Color,2980,2980,,PCU
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,pH Apparent Color,7.45,7.45,,
ST25SEP25-01-001,TEM Influent (09-24-2025),9/24/2025,True Color,1120,1120,,PCU
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Biochemical Oxygen Demand,762,762,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,pH,6.86,6.86,,pH Units
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Sample Amount,1000,1000,,ml
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Settleable Solids,10,10,,ml/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,% Volatile Suspended Solids,89,89,,%
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Total Suspended Solids,427,427,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,TSS - Change in Wt,0.35,0.35,,%
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Volatile Suspended Solids,379,379,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Sulfur,21.6,21.6,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Volatile Acids,299,299,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Ammonia as N,27.6,27.6,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Chemical Oxygen Demand,2640,2640,,mg/L
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,Apparent Color,5880,5880,,PCU
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,pH Apparent Color,6.86,6.86,,
ST25SEP26-01-001,TEM Influent (09-25-2025),9/25/2025,True Color,1960,1960,,PCU
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Biochemical Oxygen Demand,660,660,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,pH,6.04,6.04,,pH Units
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,% Volatile Suspended Solids,91,91,,%
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Total Suspended Solids,369,369,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,TSS - Change in Wt,3.12,3.12,,%
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Volatile Suspended Solids,335,335,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Sample Amount,1000,1000,,ml
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Settleable Solids,9,9,,ml/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Sulfur,32.1,32.1,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Chemical Oxygen Demand,1160,1160,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Apparent Color,2660,2660,,PCU
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,pH Apparent Color,6.04,6.04,,
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,True Color,520,520,,PCU
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Ammonia as N,35.8,35.8,,mg/L
ST25SEP27-02-001,TEM Influent (09-26-2025),9/26/2025,Volatile Acids,330,330,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Biochemical Oxygen Demand,742,742,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,pH,6.33,6.33,,pH Units
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,% Volatile Suspended Solids,98,98,,%
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Total Suspended Solids,406,406,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,TSS - Change in Wt,0.46,0.46,,%
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Volatile Suspended Solids,396,396,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Sample Amount,1000,1000,,ml
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Settleable Solids,10,10,,ml/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Sulfur,21.4,21.4,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Chemical Oxygen Demand,1660,1660,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Apparent Color,3150,3150,,PCU
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,pH Apparent Color,6.33,6.33,,
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,True Color,1200,1200,,PCU
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Ammonia as N,70,70,,mg/L
ST25SEP28-02-001,TEM Influent (09-27-2025),9/27/2025,Volatile Acids,339,339,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Biochemical Oxygen Demand,419,419,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,pH,6.10,6.10,,pH Units
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Sample Amount,1000,1000,,ml
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Settleable Solids,10,10,,ml/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,% Volatile Suspended Solids,97,97,,%
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Total Suspended Solids,308,308,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,TSS - Change in Wt,2.98,2.98,,%
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Volatile Suspended Solids,300,300,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Sulfur,24.4,24.4,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Ammonia as N,33.3,33.3,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Volatile Acids,293,293,,mg/L
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Apparent Color,2660,2660,,PCU
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,pH Apparent Color,6.10,6.10,,
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,True Color,570,570,,PCU
ST25SEP29-01-001,TEM Influent (09-28-2025),9/28/2025,Chemical Oxygen Demand,1040,1040,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Biochemical Oxygen Demand,600,600,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,pH,6.26,6.26,,pH Units
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Sample Amount,1000,1000,,ml
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Settleable Solids,10,10,,ml/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,% Volatile Suspended Solids,88,88,,%
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Total Suspended Solids,352,352,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,TSS - Change in Wt,1.56,1.56,,%
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Volatile Suspended Solids,308,308,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Sulfur,31.3,31.3,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Ammonia as N,30.1,30.1,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Volatile Acids,284,284,,mg/L
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Apparent Color,2510,2510,,PCU
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,pH Apparent Color,6.26,6.26,,
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,True Color,420,420,,PCU
ST25SEP30-01-001,TEM Influent (09-29-2025),9/29/2025,Chemical Oxygen Demand,1000,1000,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Biochemical Oxygen Demand,740,740,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,pH,6.24,6.24,,pH Units
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,% Volatile Suspended Solids,86,86,,%
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Total Suspended Solids,376,376,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,TSS - Change in Wt,0.93,0.93,,%
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Volatile Suspended Solids,325,325,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Sample Amount,1000,1000,,ml
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Settleable Solids,11,11,,ml/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Sulfur,30.2,30.2,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Ammonia as N,48.7,48.7,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Volatile Acids,309,309,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Chemical Oxygen Demand,1200,1200,,mg/L
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,Apparent Color,2770,2770,,PCU
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,pH Apparent Color,6.24,6.24,,
ST25OCT01-06-001,TEM Influent (09-30-2025),9/30/2025,True Color,410,410,,PCU
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Biochemical Oxygen Demand,641,641,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,pH,6.09,6.09,,pH Units
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,% Volatile Suspended Solids,92,92,,%
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Total Suspended Solids,492,492,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,TSS - Change in Wt,0.51,0.51,,%
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Volatile Suspended Solids,453,453,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Sample Amount,1000,1000,,ml
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Settleable Solids,15,15,,ml/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Sulfur,13.5,13.5,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Chemical Oxygen Demand,1150,1150,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Apparent Color,2940,2940,,PCU
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,pH Apparent Color,6.09,6.09,,
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,True Color,530,530,,PCU
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Ammonia as N,25.1,25.1,,mg/L
ST25OCT02-01-001,TEM Influent (10-01-2025),10/1/2025,Volatile Acids,345,345,,mg/L
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Biochemical Oxygen Demand,625,625,,mg/L
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,pH,6.33,6.33,,pH Units
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Sample Amount,1000,1000,,ml
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Settleable Solids,10.5,10.5,,ml/L
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,% Volatile Suspended Solids,97,97,,%
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Total Suspended Solids,323,323,,mg/L
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,TSS - Change in Wt,1.53,1.53,,%
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Volatile Suspended Solids,313,313,,mg/L
ST25OCT03-01-001,TEM Influent (10-02-2025),10/2/2025,Sulfur,13.2,13.2,,mg/L
